strategy,lead_pct_below_sma20,x_return,y_return,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,trading_costs_total,funding_costs_total,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,simulation
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3130549201338615,0.17576926001865656,3.6516524314848815,-0.2329603021827729,1371.4323595399126,259,1663.9581172320077,43.39543846720183,4,1,250,272,27.61904761904762,39.76190476190476,25.238095238095237,7.380952380952381,137
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.2859201416557462,0.17149046641441776,3.6564695254082387,-0.26242745342873824,1121.1176754827443,260,1647.3233177481725,43.00933501242666,3,1,250,287,27.380952380952383,38.452380952380956,29.04761904761905,5.119047619047619,137
Original strict SMA20,0.0,0.25,0.3333333333333333,0.30516048435863485,0.24925132560088106,3.6094214591975926,-0.2764244367431189,1293.8944925758556,317,3925.400622206475,77.11747384262051,4,2,0,688,39.44444444444444,20.1984126984127,19.761904761904763,20.595238095238095,138
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.33656167453816344,0.2635395184537229,3.1651192309456704,-0.42907911722317754,1627.591815904098,291,3699.580529149036,89.08671598720035,5,2,259,432,33.17460317460317,22.936507936507937,20.1984126984127,23.69047619047619,138
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.28111030693256467,0.2391511128563456,3.232334709331591,-0.42930639316166874,1081.295948566258,295,2599.5658959182874,71.60795100587558,5,2,259,467,32.698412698412696,20.476190476190474,31.9047619047619,14.920634920634921,138
Original strict SMA20,0.0,0.25,0.3333333333333333,0.225466516317822,0.21884934305666962,3.5534891205824817,-0.28897780327363715,704.4104243148786,322,1854.5770836580127,46.71170359137498,4,2,0,606,40.039682539682545,24.484126984126984,22.5,12.976190476190478,139
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.26199424488576883,0.23880249828753078,3.231807759807492,-0.33117836456278094,935.2597339400335,311,2421.4791715754427,75.99384459557588,4,2,298,428,33.25396825396825,25.11904761904762,26.190476190476193,15.436507936507937,139
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.2628092220765901,0.23495984882562612,3.2573439315475006,-0.33117836456278094,941.1049778737947,315,2538.1072331668906,71.39581673919902,4,2,298,457,33.05555555555556,23.88888888888889,34.08730158730159,8.968253968253968,139
Original strict SMA20,0.0,0.25,0.3333333333333333,0.38569903205355205,0.2754593685681921,3.709317730830141,-0.37078650352339665,2306.062727452332,288,7638.875458984534,213.418507610295,3,3,0,836,42.42063492063492,14.007936507936508,4.246031746031746,39.32539682539682,140
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.44507925691006367,0.30222566805999185,3.2179234712561553,-0.3290669245859713,3457.303659311064,253,8470.594118419922,315.3151882037262,3,3,287,632,34.32539682539682,13.928571428571429,5.753968253968254,45.99206349206349,140
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.41962630053025296,0.2913544855318592,3.200058092056894,-0.29627899907719313,2912.428423575302,249,6684.882722118484,246.82558344594653,4,4,287,701,32.65873015873016,12.182539682539682,22.142857142857142,33.01587301587301,140
Original strict SMA20,0.0,0.25,0.3333333333333333,0.1840866901632292,0.19775842983054226,3.4115917949724617,-0.2885418092204442,505.654378420927,316,1037.293487895684,22.548566836001438,2,1,0,547,37.857142857142854,29.523809523809526,21.03174603174603,11.587301587301587,141
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.2869123765032575,0.2291530094538431,3.2674318887796616,-0.20683025581611106,1129.4943280519165,299,1326.895583113539,42.47090328439247,2,2,279,399,31.865079365079364,28.134920634920636,20.873015873015873,19.126984126984127,141
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.2658198944157111,0.20864472340451157,3.419514214511846,-0.17247191166037878,962.9833720248699,292,1494.4692143367183,45.69021661445243,3,2,279,455,31.071428571428573,21.746031746031747,37.420634920634924,9.761904761904763,141
Original strict SMA20,0.0,0.25,0.3333333333333333,0.4202407338493983,0.2624740522591193,3.214806411358005,-0.34337946253639295,2924.6165813107496,283,4081.4128589902534,92.43870305398943,3,1,0,562,35.55555555555556,30.396825396825395,20.238095238095237,13.80952380952381,142
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4756346986294142,0.2852643399550354,2.9305896848499033,-0.3500020449181503,4230.944447092641,261,4124.030490754237,129.89477250627544,3,1,251,440,30.714285714285715,28.888888888888886,24.682539682539684,15.714285714285714,142
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.5179907033620381,0.29125161311736586,3.0550510665830206,-0.32829602535962665,5559.677762898152,248,4731.657579359552,200.80709191251086,4,2,251,505,28.214285714285715,16.03174603174603,43.05555555555556,12.698412698412698,142
Original strict SMA20,0.0,0.25,0.3333333333333333,0.18914819288125262,0.20788348023157419,3.4603554355032577,-0.5199345244430457,526.9045193683006,317,2719.9767506817766,48.862371778427175,2,1,0,454,36.547619047619044,38.21428571428571,11.26984126984127,13.968253968253968,143
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.24564171649718003,0.22166042424378082,3.362868413280045,-0.4529872427694217,824.6452899685129,309,3080.839755696007,75.1005513634857,2,1,248,334,31.785714285714285,38.21428571428571,12.738095238095237,17.261904761904763,143
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.25497960011242404,0.22831073832398827,3.2958196080259783,-0.4544254077919064,886.2784052985761,303,3418.0164866054843,84.3134207755473,3,1,248,342,31.507936507936506,35.51587301587302,16.46825396825397,16.507936507936506,143
Original strict SMA20,0.0,0.25,0.3333333333333333,0.18448953711186267,0.2503831855199966,3.4506454527140478,-0.4541705287257268,507.31709581020056,344,1874.764400147139,58.619292573315775,3,2,0,732,44.44444444444444,16.706349206349206,12.738095238095237,26.111111111111114,144
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.20662103612139915,0.27357892891889457,3.0280087122955845,-0.29265063622305837,606.554292766279,328,1957.232515190247,79.92447705114162,3,2,355,525,36.23015873015873,16.944444444444446,15.476190476190476,31.349206349206348,144
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.2052574490625403,0.2779779728200515,2.9803372148909655,-0.29265063622305876,599.9712209825037,306,1952.889858588886,81.81859749036414,3,2,355,614,33.96825396825397,11.507936507936508,27.500000000000004,27.023809523809522,144
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2262533702553191,0.21902418750046798,3.09806423334866,-0.21650578487482725,708.7875983722575,333,1859.3849862928212,37.381124412602354,4,0,0,480,39.88095238095239,31.626984126984127,28.49206349206349,0.0,145
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.2447584764664088,0.29494858126833245,2.6213354526249044,-0.3521838857390181,819.0194153188266,323,2535.338323420141,69.52939809634042,4,1,297,371,34.72222222222222,29.404761904761905,23.57142857142857,12.3015873015873,145
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.24482152815989622,0.26285347199056397,2.8882786698702483,-0.3104749760422671,819.4198852501041,320,2673.1002788434366,76.98066746801396,4,1,297,402,33.29365079365079,21.984126984126984,41.66666666666667,3.0555555555555554,145
Original strict SMA20,0.0,0.25,0.3333333333333333,0.195248304285089,0.16018119514769807,3.671280652302289,-0.16806184873690547,553.5766745317386,334,1264.3220360458174,15.947461623135155,3,0,0,390,39.56349206349206,36.7063492063492,23.730158730158728,0.0,146
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.19919771990094626,0.17159403583774505,3.3302859508573963,-0.1536628455536832,571.4842352849379,320,1352.1248732841489,20.708476313225944,3,0,284,300,35.95238095238095,36.42857142857142,27.61904761904762,0.0,146
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.25814139857295904,0.2119370990882521,3.300105893174685,-0.1908479080967971,908.0642269851433,282,2025.9804802266904,60.655860816865555,3,0,284,541,30.912698412698415,10.793650793650794,58.2936507936508,0.0,146
Original strict SMA20,0.0,0.25,0.3333333333333333,0.24045465847081138,0.2625619951148817,3.394920027459245,-0.2828881948672029,792.0950454002873,353,2520.3009897169245,55.74987953438812,3,1,0,630,40.317460317460316,21.30952380952381,16.38888888888889,21.984126984126984,147
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.2946539338523737,0.29158239119760376,3.0656737399724188,-0.33157882406258565,1196.8011198616045,316,3002.174182244745,92.31970246782703,3,1,301,497,32.61904761904762,16.428571428571427,24.642857142857146,26.30952380952381,147
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.26667816912961984,0.29344995719046246,3.1320231636053486,-0.331578824062586,969.3033582528018,319,3419.9028157969583,111.22190423897403,3,1,301,591,30.634920634920636,10.317460317460316,36.666666666666664,22.380952380952383,147
Original strict SMA20,0.0,0.25,0.3333333333333333,0.17216745835265623,0.26217025292189766,3.2891234522551467,-0.4264736375112228,458.6159609480448,335,1926.2007359241834,50.574549740441554,2,1,0,721,41.70634920634921,25.476190476190474,6.825396825396825,25.992063492063494,148
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.22406801618220573,0.2933865314502655,2.833010767386546,-0.49059824165706245,696.6905022555019,297,2236.2838431894743,84.49226818081664,2,1,303,537,33.69047619047619,24.126984126984127,10.158730158730158,32.02380952380952,148
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.24542400630294936,0.2786532355138585,2.9108444292722178,-0.3601105746306174,823.2553584639415,290,2325.916436452773,93.90681529653827,4,2,303,557,33.13492063492063,21.150793650793652,17.261904761904763,28.452380952380953,148
Original strict SMA20,0.0,0.25,0.3333333333333333,0.21697568766854647,0.2829659859722369,3.172994190636616,-0.33324871171213194,658.694978585087,300,2173.3677760752144,60.59393881550986,2,2,0,968,45.11904761904762,11.666666666666666,14.841269841269842,28.373015873015873,149
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.21725922771695183,0.3120431187761575,2.929097552280498,-0.36154983151862113,660.1775767851573,292,2342.182501004979,77.49981142289903,2,2,269,744,36.23015873015873,11.706349206349206,15.396825396825397,36.666666666666664,149
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.2041224514972828,0.29651056983296153,2.9017726007565896,-0.36154983151862113,594.5406430420142,286,2084.342044442344,68.69197392953328,2,2,269,775,35.87301587301587,7.5,29.246031746031747,27.380952380952383,149
Original strict SMA20,0.0,0.25,0.3333333333333333,0.15302014282133336,0.2775136223702953,3.5366240684279533,-0.4033186329815535,391.2175811810631,314,1881.9554114216512,61.59149606938622,1,1,0,1062,44.96031746031746,4.523809523809524,6.428571428571428,44.08730158730159,150
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.21490151881903685,0.30941139464494427,2.889336592902292,-0.37497552853918587,647.9398430688741,258,1966.7723904343136,93.94252018311047,1,1,271,803,34.682539682539684,4.523809523809524,8.293650793650793,52.5,150
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.21490151881903685,0.30941139464494427,2.889336592902292,-0.37497552853918587,647.9398430688741,258,1966.7723904343136,93.94252018311047,1,1,271,803,34.682539682539684,4.523809523809524,8.293650793650793,52.5,150
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3301339357861781,0.29592498060814926,3.5215111769378975,-0.40237023540339584,1553.6029384330648,270,6735.465753908019,204.721154379165,1,1,0,1016,43.84920634920635,4.920634920634921,2.0238095238095237,49.2063492063492,151
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.40393455250561283,0.32560956046362477,3.3239474967016966,-0.36056056499636685,2616.1857243599047,260,9219.73526090872,355.30928827611746,1,1,247,792,34.960317460317455,4.920634920634921,2.579365079365079,57.53968253968254,151
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3505836772190758,0.305090514156171,3.3885740257840116,-0.36056056499636663,1800.0652267210853,264,6419.2231836181345,245.3403250945296,1,3,247,771,35.079365079365076,7.4603174603174605,2.579365079365079,54.88095238095239,151
Original strict SMA20,0.0,0.25,0.3333333333333333,0.19948449590215067,0.2266940204574019,3.548696600313218,-0.44535651065477583,572.8045407885877,332,3228.227924361478,73.76984257394707,3,1,0,715,40.714285714285715,24.325396825396826,22.817460317460316,12.142857142857142,152
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.24498947243405556,0.25138819927336775,3.04679670378894,-0.40541863289294816,820.4874321410184,298,3206.0415582106366,115.86398326588298,3,1,295,522,32.817460317460316,22.77777777777778,28.888888888888886,15.515873015873016,152
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.25656137632386167,0.2607255062037309,3.0468137309124423,-0.40599646098549214,897.1180808736485,287,3536.9129014314385,129.99783673877414,2,2,295,576,31.626984126984127,18.571428571428573,34.285714285714285,15.515873015873016,152
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3618564194663225,0.25932406617238335,3.4124918255899357,-0.320778239955387,1950.4121586561096,285,3828.3219081077345,161.44650827852044,3,1,0,745,39.007936507936506,17.817460317460316,19.523809523809526,23.65079365079365,153
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.39557346625278655,0.27879670625767744,3.038961734989798,-0.38858236417065867,2469.6336864668956,259,4131.112050306642,226.3899005741461,3,1,238,574,32.261904761904766,18.095238095238095,23.253968253968253,26.38888888888889,153
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3422855758776462,0.24069114366104227,3.152074887225612,-0.38783822224534453,1696.1210200191979,266,2756.519692016367,109.30779685807558,4,2,238,573,32.73809523809524,19.246031746031747,37.34126984126984,10.674603174603174,153
Original strict SMA20,0.0,0.25,0.3333333333333333,0.13696191776863853,0.2719634517042298,3.545289792922108,-0.4375820525210587,341.6920051168399,342,2104.5724476724263,72.52906694833516,1,1,0,808,41.11111111111111,17.46031746031746,1.7857142857142856,39.64285714285714,154
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.2840404158336285,0.3000213378414202,2.8936611654345676,-0.266489033089039,1105.401162909402,264,3012.760203085875,178.7723849270445,1,1,285,609,33.214285714285715,17.46031746031746,2.142857142857143,47.182539682539684,154
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.25670148924701586,0.24886164282493853,2.9427715247269584,-0.2503695577938719,898.0839593042207,271,1909.0907594610553,84.74704554539427,3,2,285,605,33.37301587301587,18.29365079365079,28.57142857142857,19.761904761904763,154
Original strict SMA20,0.0,0.25,0.3333333333333333,0.28655654834383815,0.19139609372527902,3.3345854135595814,-0.18969202455399833,1126.4839229874508,258,1636.262637373517,67.3994170045565,2,1,0,451,35.079365079365076,38.65079365079365,17.658730158730158,8.61111111111111,155
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3488817915562039,0.20195095696276205,3.140803818366564,-0.1885895562521447,1778.293141240373,236,1702.8590147115106,114.85523242161318,2,1,274,325,30.07936507936508,38.69047619047619,21.349206349206348,9.880952380952381,155
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3506941985308307,0.21480322832282275,3.2775514735630153,-0.1885895562521447,1801.4873439634566,252,1839.9217244526965,121.49763868121214,2,2,274,406,28.849206349206348,30.5952380952381,30.674603174603178,9.880952380952381,155
Original strict SMA20,0.0,0.25,0.3333333333333333,0.39129595604190426,0.16905707896377892,4.157075415981084,-0.09820315591838757,2397.5413871880373,313,3379.892522887741,36.72317428130452,4,0,0,285,35.15873015873016,46.19047619047619,18.650793650793652,0.0,156
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4748059778950495,0.21919279944720507,3.5721361510894614,-0.196896386285705,4208.068409006362,297,5421.581133723198,65.28754521001817,4,1,257,224,32.61904761904762,42.579365079365076,17.42063492063492,7.380952380952381,156
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.4418304762024974,0.2107050786740963,3.646573365485816,-0.1805743348636232,3383.0161826563362,301,4648.114225578143,84.7687226463425,3,1,257,292,31.587301587301585,37.46031746031746,29.563492063492063,1.3888888888888888,156
Original strict SMA20,0.0,0.25,0.3333333333333333,0.317481895343277,0.2377782234980732,3.5476676056374576,-0.4220476372200797,1416.7126478852533,301,3137.73836498706,81.63999465999125,3,1,0,732,41.58730158730159,19.28571428571429,22.301587301587304,16.825396825396826,157
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.30624078772566876,0.25730948993168695,3.236800952073613,-0.30167262567827924,1304.267506450138,306,3401.5986836296247,91.2261924076941,3,1,289,543,34.404761904761905,20.833333333333336,26.944444444444443,17.817460317460316,157
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3132818739009984,0.24355391609491917,3.364927484836857,-0.3042199594122039,1373.7217639094445,300,3498.732665424346,94.03330560844486,5,2,289,547,33.84920634920635,15.912698412698411,35.992063492063494,14.246031746031745,157
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3428083525613277,0.2133028475098481,3.3747787985950795,-0.2600880508787095,1702.5070176613758,294,1574.0887482210817,41.14473355187866,4,1,0,479,37.61904761904762,34.56349206349206,18.80952380952381,9.007936507936508,158
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.382915702326561,0.22703070523988794,3.2687092962164908,-0.24043611047088564,2261.746224793793,286,1913.1879531391453,64.20498049987957,4,1,251,372,33.29365079365079,33.88888888888889,21.428571428571427,11.38888888888889,158
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.41530257896518985,0.21912883905353542,3.5424739631694195,-0.25544666089639756,2827.9407703963693,266,2386.239436710467,98.47616197758089,4,1,251,506,30.833333333333336,17.539682539682538,48.333333333333336,3.293650793650794,158
Original strict SMA20,0.0,0.25,0.3333333333333333,0.38672114781246814,0.27408836514240204,3.702400551656178,-0.3156516994171745,2322.5313475694006,272,3022.5649183330183,162.7157273261232,3,2,0,818,38.80952380952381,7.4603174603174605,14.007936507936508,39.72222222222222,159
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.47342257752675176,0.3108975878813295,3.3691020110328798,-0.38256477292859403,4170.127893255279,261,4039.348472395317,277.51563945048747,3,2,237,618,30.873015873015873,7.341269841269842,16.547619047619047,45.23809523809524,159
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.43177175507336774,0.2823278249710611,3.45192023125508,-0.38256477292859414,3161.995928250617,268,3403.9638328875944,184.5946296877546,5,4,237,675,30.396825396825395,2.1031746031746033,37.06349206349206,30.436507936507933,159
Original strict SMA20,0.0,0.25,0.3333333333333333,0.320976332997446,0.26065001278978395,3.6083424404367848,-0.342053186868268,1453.396162265708,294,1985.2947290128166,59.8577739759039,2,2,0,737,38.88888888888889,22.341269841269842,9.206349206349207,29.563492063492063,160
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.44155316096413233,0.2881138015253201,3.0050705315130792,-0.2824915456402691,3376.741796765088,231,3166.2558585022152,148.32318107125965,2,2,271,527,30.753968253968257,20.476190476190474,14.325396825396824,34.44444444444444,160
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.45018512456039605,0.27118940363765615,3.12775667708995,-0.24067977638169827,3577.0137339938447,236,3221.623417135027,152.29563841292006,5,3,271,559,30.277777777777775,14.087301587301587,31.071428571428573,24.563492063492063,160
Original strict SMA20,0.0,0.25,0.3333333333333333,0.28992615329215976,0.3148499762586853,3.62525832987001,-0.42958767194734404,1155.282365350967,344,2884.9799513350035,102.61676954992764,0,1,0,846,40.35714285714286,13.690476190476192,0.0,45.95238095238095,161
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.39771504460793805,0.3516890992119547,3.130900270330532,-0.48912511564229905,2506.4522723190103,300,3329.6483510664884,187.18814593670984,0,1,285,619,31.349206349206348,13.690476190476192,0.0,54.96031746031746,161
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.38239740899028574,0.3433653759882121,3.122433410658806,-0.48912511564229905,2253.578732161502,301,3042.9900084128576,162.97628188827596,1,1,285,619,31.349206349206348,13.690476190476192,3.6111111111111107,51.34920634920634,161
Original strict SMA20,0.0,0.25,0.3333333333333333,0.290206053756797,0.27101433883470905,3.240552194260406,-0.30250577858722766,1157.7039712532296,299,3577.7474144774064,108.9990089620867,3,2,0,826,40.992063492063494,18.055555555555554,18.80952380952381,22.142857142857142,162
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3439898778779993,0.2944066816396655,2.8270209088642906,-0.350272170198772,1717.0194519151914,258,4109.06733923104,182.80131002871966,3,2,281,616,32.61904761904762,17.976190476190474,22.5,26.904761904761905,162
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3108963955110513,0.274341949856627,2.879701396333119,-0.3814919281722006,1349.8285032194408,258,3265.9156919516895,146.70361615920578,3,2,281,667,31.785714285714285,12.857142857142856,42.38095238095238,12.976190476190478,162
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3723501669140974,0.3031926071308375,3.216686830159791,-0.22194847446146068,2100.384871374291,286,3366.022747785009,142.9763865538979,1,2,0,710,38.452380952380956,21.547619047619047,0.873015873015873,39.12698412698413,163
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.44558779956268224,0.32463401378965995,2.890650218548779,-0.2979476267233125,3469.0635506090675,254,3572.241731481341,235.4069827593445,1,2,259,526,31.150793650793652,21.547619047619047,1.2698412698412698,46.03174603174603,163
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.44558779956268224,0.32463401378965995,2.890650218548779,-0.2979476267233125,3469.0635506090675,254,3572.241731481341,235.4069827593445,1,4,259,526,31.150793650793652,21.547619047619047,1.2698412698412698,46.03174603174603,163
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3383052444972616,0.25198632854969544,3.152250814418116,-0.2945350747435669,1648.1989015102033,304,3188.1963708272037,78.62961621092836,4,1,0,550,38.492063492063494,27.6984126984127,23.015873015873016,10.793650793650794,164
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3575006900891753,0.26736148773139123,2.9199839910326157,-0.3074886312428289,1891.034357177708,281,3425.074049285838,103.0785131799122,4,1,248,428,33.65079365079365,27.34126984126984,26.269841269841272,12.738095238095237,164
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.3611330796401271,0.27781521565787565,2.9365707217230437,-0.3585387027782209,1940.4372531791664,283,3720.789378964037,123.56792569256943,2,1,248,514,32.77777777777778,23.41269841269841,31.071428571428573,12.738095238095237,164
Original strict SMA20,0.0,0.25,0.3333333333333333,0.23048685061218932,0.251529252766883,3.5092350366115,-0.35826573214023255,732.759160583409,311,2128.523705098237,48.27441743645913,2,1,0,908,40.992063492063494,10.555555555555555,25.436507936507937,23.015873015873016,165
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3176742591900181,0.2813508115804226,3.1690938195455036,-0.3017779223539084,1418.7102259553042,286,2336.538685691624,84.68023958095024,3,2,268,668,31.507936507936506,9.801587301587302,32.73809523809524,25.952380952380956,165
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.2452511479723869,0.24180804928002125,3.1453102179023347,-0.3017779223539084,822.1532715918631,291,1476.8374867565933,42.509795260979125,4,3,268,617,32.22222222222222,17.539682539682538,34.682539682539684,15.555555555555555,165
Original strict SMA20,0.0,0.25,0.3333333333333333,0.3324561879477792,0.23471791619944077,3.4995172466637126,-0.24268846032749966,1579.9786886587033,275,3658.3665763614913,172.10417185404572,5,1,0,683,39.08730158730159,18.928571428571427,24.761904761904763,17.22222222222222,166
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.34033472215925653,0.25620830612111195,3.259789034589615,-0.26952037318651023,1672.4794212076572,273,4084.9643510609135,227.27566204858908,5,1,270,493,31.547619047619047,18.849206349206348,29.12698412698413,20.476190476190474,166
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.34894613792413676,0.2508497750392535,3.238490549567231,-0.2698676038704857,1779.1120056763411,266,4144.193879649775,228.6123545299238,5,2,270,498,31.746031746031743,17.857142857142858,32.5,17.896825396825395,166
Original strict SMA20,0.0,0.25,0.3333333333333333,0.25982220668243006,0.1580962559187191,3.7480431448554126,-0.1674058264654092,919.8398813080707,283,1423.6097117718673,25.723448645746036,4,1,0,389,38.17460317460317,35.3968253968254,24.523809523809522,1.9047619047619049,167
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.2987934314131073,0.1654378445255092,3.4356139446056955,-0.1472453407159142,1234.2465289951015,253,1715.7058188160918,35.36193225815939,4,1,265,285,35.15873015873016,36.507936507936506,26.269841269841272,2.0634920634920633,167
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.2833848096724576,0.17300424482736804,3.4231862147131666,-0.17401319404235427,1099.9662298624407,260,1665.96384271048,41.629683819283905,3,1,265,356,33.92857142857143,29.00793650793651,35.0,2.0634920634920633,167
Original strict SMA20,0.0,0.25,0.3333333333333333,0.48005948733214465,0.26783289105714975,3.5019118805707574,-0.2378054063998272,4354.983743964433,276,6553.873256400137,216.89269763716658,4,3,0,608,39.48412698412698,25.67460317460317,6.071428571428571,28.76984126984127,168
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4971138458192359,0.2906191124679557,3.113333557601662,-0.27838777711099205,4864.1416516246,259,5609.233206962472,248.1018188274707,4,3,245,464,33.76984126984127,25.436507936507937,7.698412698412699,33.095238095238095,168
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.45320415926102053,0.2608735158840385,3.258566720176891,-0.19053095031965167,3649.5321103640076,264,4995.568445664274,135.37015848854887,6,4,245,564,32.77777777777778,22.738095238095237,30.357142857142854,14.126984126984127,168
Original strict SMA20,0.0,0.25,0.3333333333333333,0.2769886420320091,0.2538515182507319,3.337970123195532,-0.28361953635843823,1048.1856195065425,311,3360.1125223785834,114.88912401030197,3,2,0,773,42.26190476190476,16.071428571428573,19.523809523809526,22.142857142857142,169
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.3363916446392994,0.27312960812821974,3.1375878613444876,-0.290921173638271,1625.594661127631,295,3431.7543131473094,160.05651383609307,3,2,271,592,35.079365079365076,16.26984126984127,23.214285714285715,25.436507936507937,169
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.323325600321545,0.24777769613196643,3.1935162951638127,-0.19362456815174184,1478.5343191840577,294,3016.65994567349,137.08399026478583,4,3,271,618,34.8015873015873,13.88888888888889,40.75396825396825,10.555555555555555,169
Original strict SMA20,0.0,0.25,0.3333333333333333,0.44460597693813964,0.27268987674139084,3.2586022133597807,-0.31582617313050326,3446.391323507513,265,4695.998911273746,116.40214009115736,1,1,0,699,41.42857142857143,24.92063492063492,9.087301587301587,24.563492063492063,170
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.4548446442880896,0.2985103504396388,3.222861073623484,-0.4065202144830146,3689.487306682945,279,4235.117954692419,111.70528189577372,1,2,225,556,35.75396825396825,24.960317460317462,4.642857142857143,34.64285714285714,170
Lead 0.75 selected X/Y,0.0075,0.4,0.15,0.42635132862292835,0.28535404192628366,3.227076259736218,-0.4065202144830149,3048.340911649697,272,3784.2026314955547,106.2726617947258,2,3,225,621,35.23809523809524,23.84920634920635,13.80952380952381,27.1031746031746,170
Original strict SMA20,0.0,0.25,0.3333333333333333,0.37444985109775586,0.2111870790927146,3.499660691781884,-0.1680171798545313,2131.6048529535847,291,2457.532659354726,31.515071446866294,3,0,0,530,38.65079365079365,30.476190476190478,30.873015873015873,0.0,171
Lead 0.75 default X/Y,0.0075,0.25,0.3333333333333333,0.441989253784979,0.25307725631849,3.018043056284485,-0.21614783057560402,3386.6133018783157,265,3451.4457830801966,60.50947916117301,3,1,255,412,33.96825396825397,31.071428571428573,29.761904761904763,5.198412698412699,171
