strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.20831306231915114,0.11816315212634704,1.4193338845644805,-0.191775075317252,1.0862363733897145,620.4021774600783,210,54.04713725091109,0.0,28.49206349206349,71.5079365079365,0.0,0.0,4,0,252,625,28.53174603174603,24
Guarded A5/B25 SMA20 Lead (max 1x),0.12683743277121629,0.11287885332353906,0.7994829754138103,-0.21383857753388802,0.5931457000602043,316.2821057428637,244,40.37336899091087,0.0,29.682539682539684,70.31746031746032,0.0,0.0,4,2,261,661,29.72222222222222,25
Guarded A5/B25 SMA20 Lead (max 1x),0.13384726657622226,0.109775241573484,0.8845095123080827,-0.20972454025781767,0.6382050780117658,335.78970512863725,219,40.910835983273955,0.0,28.92857142857143,71.07142857142857,0.0,0.0,4,1,336,674,28.928571428571427,26
Guarded A5/B25 SMA20 Lead (max 1x),0.12203342310433829,0.11990391348727916,0.7800112277677014,-0.209285318535893,0.583095957031545,303.50622682683667,244,49.731088530729046,0.0,32.420634920634924,67.57936507936509,0.0,0.0,4,2,310,780,32.46031746031746,27
Guarded A5/B25 SMA20 Lead (max 1x),0.12921581515560798,0.12496502855175695,0.8247594115315167,-0.204686007944629,0.6312879734825989,322.7838833684802,236,49.57238796083453,0.0,29.96031746031746,70.03968253968253,0.0,0.0,4,1,310,700,30.0,28
Guarded A5/B25 SMA20 Lead (max 1x),0.10836212896471076,0.11004479066455185,0.6577490200503956,-0.19663195508160605,0.5510911434498954,269.64040433131186,238,37.67621121758515,0.0,30.555555555555557,69.44444444444444,0.0,0.0,3,3,317,653,30.595238095238095,29
Guarded A5/B25 SMA20 Lead (max 1x),0.12715097763020689,0.11902790095327939,0.8843513374564137,-0.15234696103129267,0.8346144666718333,317.1324694111517,233,54.78842697134385,0.0,32.8968253968254,67.1031746031746,0.0,0.0,5,3,265,786,32.8968253968254,30
Guarded A5/B25 SMA20 Lead (max 1x),0.16760303059643422,0.11190317502058701,1.1880819939101588,-0.12364408575280383,1.3555280834985959,445.6834235315212,250,56.319921489910534,0.0,27.579365079365083,72.42063492063492,0.0,0.0,4,0,281,477,27.61904761904762,31
Guarded A5/B25 SMA20 Lead (max 1x),0.07188581257380511,0.11113387683278954,0.44091611372980644,-0.2202485936562181,0.3263848880052797,195.2210255344192,285,47.88521554521535,0.0,33.76984126984127,66.23015873015873,0.0,0.0,3,2,300,745,33.76984126984127,32
Guarded A5/B25 SMA20 Lead (max 1x),0.08855971617390757,0.12451551954681728,0.44237687928179664,-0.2419648007576369,0.36600247596596935,226.58118070897314,240,38.1716936108255,0.0,33.611111111111114,66.38888888888889,0.0,0.0,2,2,281,824,33.65079365079365,33
Guarded A5/B25 SMA20 Lead (max 1x),0.07161454738613049,0.11344335565628172,0.323194372781108,-0.1873527313063283,0.3822444801674025,194.7447418878543,262,37.15664821885054,0.0,35.595238095238095,64.40476190476191,0.0,0.0,2,1,333,802,35.63492063492063,34
Guarded A5/B25 SMA20 Lead (max 1x),0.08622856090472752,0.11405489689171426,0.5244852985293723,-0.2427066028004004,0.3552790072861803,221.9414566066872,232,43.43927702805182,0.0,30.833333333333336,69.16666666666667,0.0,0.0,3,1,316,726,30.873015873015873,35
Guarded A5/B25 SMA20 Lead (max 1x),0.18027834182594216,0.11231487539353237,1.251937533597603,-0.1354665552772733,1.3307959404219585,494.63156678689074,212,43.95905687101307,0.0,31.825396825396822,68.17460317460318,0.0,0.0,6,2,255,705,31.865079365079364,36
Guarded A5/B25 SMA20 Lead (max 1x),0.08252942437013733,0.11774359462296548,0.32640969567544936,-0.16203949493204603,0.5093167218568992,214.7536287375833,221,32.45813757552185,0.0,34.72222222222222,65.27777777777779,0.0,0.0,1,1,251,844,34.72222222222222,37
Guarded A5/B25 SMA20 Lead (max 1x),0.12419968332097997,0.12746900436149947,0.65734449387355,-0.20083304269439925,0.61842255464889,309.20879941854025,216,32.708251466143665,0.0,32.420634920634924,67.57936507936509,0.0,0.0,3,1,256,747,32.46031746031746,38
Guarded A5/B25 SMA20 Lead (max 1x),0.12141139952149649,0.11300543987051173,0.780902725504037,-0.20862441850553834,0.5819615958247638,301.8862963276638,241,43.38787354040993,0.0,31.98412698412698,68.01587301587301,0.0,0.0,2,1,309,784,31.984126984126984,39
Guarded A5/B25 SMA20 Lead (max 1x),0.1250414016540482,0.11538507582227414,0.8232466338083478,-0.357386296775253,0.34987743733409593,311.4503625666243,232,45.824249276841684,0.0,33.29365079365079,66.7063492063492,0.0,0.0,3,4,272,762,33.333333333333336,40
Guarded A5/B25 SMA20 Lead (max 1x),0.08681644353357632,0.1256720810557109,0.502676406930859,-0.2734925397967648,0.31743624011861726,223.1034231837065,278,49.00309122225806,0.0,30.555555555555557,69.44444444444444,0.0,0.0,4,2,353,709,30.595238095238095,41
Guarded A5/B25 SMA20 Lead (max 1x),0.11833278314245299,0.11035243744804504,0.7035434320091002,-0.21425958309423276,0.5522870036128534,293.98221697446024,230,36.70250826650396,0.0,29.92063492063492,70.07936507936508,0.0,0.0,3,1,301,663,29.96031746031746,42
Guarded A5/B25 SMA20 Lead (max 1x),0.13393385402320535,0.11757339733196433,0.8557342852437955,-0.19514143575232945,0.6863424649247337,336.0372649216354,220,40.976490351739166,0.0,31.03174603174603,68.96825396825396,0.0,0.0,3,2,281,684,31.071428571428573,43
Guarded A5/B25 SMA20 Lead (max 1x),0.11607607103929807,0.11467678156815658,0.7632922693283091,-0.1360398658310737,0.85325040810783,288.30667538012506,255,48.247678613178955,0.0,30.555555555555557,69.44444444444444,0.0,0.0,3,0,309,660,30.595238095238095,44
Guarded A5/B25 SMA20 Lead (max 1x),0.12425181096944149,0.11408851376473808,0.8931055228435498,-0.22914361876633563,0.5422442555389013,309.34719828168755,226,54.55201619631966,0.0,32.65873015873016,67.34126984126985,0.0,0.0,5,2,267,771,32.698412698412696,45
Guarded A5/B25 SMA20 Lead (max 1x),0.13406442629443394,0.11071110982796988,0.8934767762132193,-0.17819014819332568,0.7523672192526718,336.4108898943177,256,45.390650402502764,0.0,28.293650793650794,71.7063492063492,0.0,0.0,3,0,333,627,28.333333333333332,46
Guarded A5/B25 SMA20 Lead (max 1x),0.08025205991073792,0.10032758439074221,0.5201056010405204,-0.1676326942127462,0.4787375176878582,210.43293448776242,248,44.58949778710057,0.0,30.317460317460316,69.68253968253968,0.0,0.0,4,2,353,707,30.357142857142858,47
Guarded A5/B25 SMA20 Lead (max 1x),0.16123664852884123,0.11059377041435053,1.1674367653711124,-0.13996566954411196,1.151972830580612,422.7762249364848,228,49.972396939036614,0.0,32.301587301587304,67.6984126984127,0.0,0.0,4,1,257,719,32.34126984126984,48
Guarded A5/B25 SMA20 Lead (max 1x),0.156933573762561,0.1074438178231905,1.2129917982699983,-0.14386363352366474,1.090849507403456,407.89678418091,232,62.796271341557244,0.0,28.293650793650794,71.7063492063492,0.0,0.0,5,1,305,598,28.333333333333332,49
Guarded A5/B25 SMA20 Lead (max 1x),0.18718159563912118,0.11090349618728106,1.3581672249280146,-0.1502743772828927,1.2455988773571849,523.2688626738136,198,47.636487938390545,0.0,23.69047619047619,76.30952380952381,0.0,0.0,4,2,266,486,23.69047619047619,50
Guarded A5/B25 SMA20 Lead (max 1x),0.08305192404293105,0.12104319214498906,0.4096719143287901,-0.15153120399648368,0.548084631102504,215.75607843512512,252,40.72442769304425,0.0,31.46825396825397,68.53174603174604,0.0,0.0,2,0,303,755,31.50793650793651,51
Guarded A5/B25 SMA20 Lead (max 1x),0.11928718113263992,0.10857647943908663,0.7843288552475647,-0.21108524902180398,0.56511377126271,296.41247340580725,212,39.20655791595878,0.0,34.20634920634921,65.7936507936508,0.0,0.0,2,1,292,809,34.24603174603175,52
Guarded A5/B25 SMA20 Lead (max 1x),0.10577880087154279,0.11496794466845557,0.7174973453233421,-0.2551793893708194,0.4145272121402722,263.635897671401,235,50.22299748122055,0.0,36.11111111111111,63.888888888888886,0.0,0.0,2,1,301,823,36.111111111111114,53
Guarded A5/B25 SMA20 Lead (max 1x),0.09226072841796018,0.11076916404950611,0.479407781713152,-0.2070771406904485,0.4455379676884622,234.1261277657555,244,36.50742238224203,0.0,33.76984126984127,66.23015873015873,0.0,0.0,3,2,282,835,33.80952380952381,54
Guarded A5/B25 SMA20 Lead (max 1x),0.20465501152457555,0.12708479111157914,1.3139404199147138,-0.15403855575796666,1.3285960162216794,602.5112801563965,206,58.16252527810778,0.0,29.325396825396826,70.67460317460318,0.0,0.0,3,1,290,637,29.365079365079364,55
