strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),-0.008751216195530653,0.192851611690887,-0.23469621157732853,-0.4259938175591248,-0.020543059159106338,91.7750652731027,305,32.0721472740374,0.0,36.15079365079365,63.84920634920634,0.0,0.0,5,3,231,880,36.15079365079365,21
Guarded A5/B25 SMA20 Lead (max 1x),0.13092594657172607,0.1737779285371508,0.5919132681456925,-0.24279069571732212,0.539254381989009,327.5326393525473,234,39.36506640834308,0.0,36.11111111111111,63.888888888888886,0.0,0.0,4,1,193,864,36.15079365079365,22
Guarded A5/B25 SMA20 Lead (max 1x),0.11197563298679114,0.19030114331931378,0.4552706940771995,-0.5055901253414193,0.22147511862731745,278.24504690792037,248,37.948086452704004,0.0,39.44444444444444,60.55555555555555,0.0,0.0,2,2,215,965,39.48412698412698,23
Guarded A5/B25 SMA20 Lead (max 1x),0.058460670487161526,0.1577744135253834,0.1746487240679294,-0.3656977648721363,0.1598606174352799,172.86194247950507,330,43.894035506859865,0.0,31.825396825396822,68.17460317460318,0.0,0.0,4,1,291,704,31.865079365079364,24
Guarded A5/B25 SMA20 Lead (max 1x),0.04273463587871129,0.2012504172238808,0.037536176059938364,-0.42877793339942244,0.09966612679879308,149.60959462479474,302,33.30017431521724,0.0,33.53174603174603,66.46825396825396,0.0,0.0,6,4,220,822,33.57142857142857,25
Guarded A5/B25 SMA20 Lead (max 1x),0.06667272675530533,0.16580350616508932,0.09508704496677704,-0.3049394738070112,0.21864249296075353,186.24832795083935,290,30.565086431208353,0.0,37.06349206349206,62.93650793650794,0.0,0.0,1,2,232,914,37.1031746031746,26
Guarded A5/B25 SMA20 Lead (max 1x),0.03283371402262336,0.17587979992208097,-0.004060073106028893,-0.31371174724261597,0.10466204823764753,136.44947500298213,312,36.459688721058555,0.0,38.2936507936508,61.70634920634921,0.0,0.0,5,3,195,930,38.333333333333336,27
Guarded A5/B25 SMA20 Lead (max 1x),-0.021896604021532817,0.19212258242591468,-0.3997929364947993,-0.49477883036029335,-0.0442553372899724,80.6806898522611,360,30.02573002906884,0.0,36.507936507936506,63.49206349206349,0.0,0.0,4,2,257,882,36.54761904761905,28
Guarded A5/B25 SMA20 Lead (max 1x),0.011919720831255809,0.1994841143327236,-0.08785240377264007,-0.4635029335011379,0.02571660278656369,112.00301664316856,295,35.016971048659705,0.0,37.46031746031746,62.53968253968254,0.0,0.0,4,3,204,924,37.46031746031746,29
Guarded A5/B25 SMA20 Lead (max 1x),0.04033380684862764,0.17894891523880338,0.05901359143291316,-0.3692795004852904,0.10922297824716178,146.3180900048966,293,37.209342948115165,0.0,41.62698412698413,58.37301587301587,0.0,0.0,4,2,214,987,41.62698412698413,30
Guarded A5/B25 SMA20 Lead (max 1x),0.03403812486123625,0.18556558932106976,-0.10463272661205959,-0.48640284668276623,0.0699792879366844,137.99286824130874,326,29.47356560302041,0.0,36.269841269841265,63.73015873015873,0.0,0.0,5,4,246,892,36.30952380952381,31
Guarded A5/B25 SMA20 Lead (max 1x),0.11110166334504568,0.16294481206596312,0.5301859464864351,-0.30012094019196706,0.37018964179567565,276.1416490917439,305,50.07436414561027,0.0,30.5952380952381,69.4047619047619,0.0,0.0,6,0,249,687,30.595238095238095,32
Guarded A5/B25 SMA20 Lead (max 1x),0.10578032179157892,0.18099721436031246,0.4390111303806031,-0.322053673426552,0.32845556663306724,263.6393972370677,298,49.3891921303008,0.0,34.6031746031746,65.39682539682539,0.0,0.0,8,3,233,809,34.642857142857146,33
Guarded A5/B25 SMA20 Lead (max 1x),0.07962385587975773,0.19504572980390802,0.35866283452078845,-0.5450762568334674,0.14607837872506074,209.25487819553473,271,50.74493102961673,0.0,35.51587301587302,64.48412698412699,0.0,0.0,7,6,191,837,35.55555555555556,34
Guarded A5/B25 SMA20 Lead (max 1x),0.05590208107809702,0.18615822100047158,0.1551367576622827,-0.4237870022795811,0.1319107966440586,168.87116494082542,267,36.760886317888435,0.0,35.23809523809524,64.76190476190476,0.0,0.0,7,4,202,840,35.23809523809524,35
Guarded A5/B25 SMA20 Lead (max 1x),0.11863959823608816,0.1745141286933567,0.46355483489355526,-0.3270672809052446,0.36273759303505354,294.76152841299165,267,36.3340663635982,0.0,37.22222222222222,62.77777777777778,0.0,0.0,4,2,216,925,37.22222222222222,36
Guarded A5/B25 SMA20 Lead (max 1x),0.04729964007154597,0.17861295596673454,0.13310748088302787,-0.4623757140836338,0.10229698193662153,156.05178584778665,312,41.559143545764265,0.0,36.86507936507937,63.13492063492063,0.0,0.0,3,1,235,877,36.904761904761905,37
Guarded A5/B25 SMA20 Lead (max 1x),0.12306241856218647,0.17881060308454472,0.6344323843136299,-0.3110227185209086,0.39567019138479287,306.2031435515475,304,67.2588551485216,0.0,30.238095238095237,69.76190476190476,0.0,0.0,6,0,225,655,30.27777777777778,38
Guarded A5/B25 SMA20 Lead (max 1x),0.17388042290130157,0.16513120872358827,0.8902178700945916,-0.2315163230528296,0.7510503821435687,469.35350982625414,285,64.30059254411849,0.0,32.8968253968254,67.1031746031746,0.0,0.0,9,2,218,729,32.8968253968254,39
Guarded A5/B25 SMA20 Lead (max 1x),0.10726245078283747,0.1819275995148826,0.5549785012599814,-0.5136432933043319,0.20882673283399583,267.06956634514523,298,63.76628157265486,0.0,31.626984126984127,68.37301587301587,0.0,0.0,9,2,218,749,31.666666666666668,40
Guarded A5/B25 SMA20 Lead (max 1x),0.018331432494214983,0.20539306050578204,-0.05387585926086267,-0.41696789414215013,0.043963654640435085,119.04278201790294,289,33.20052043535351,0.0,33.69047619047619,66.30952380952381,0.0,0.0,5,4,238,831,33.69047619047619,41
Guarded A5/B25 SMA20 Lead (max 1x),0.072760061469471,0.17516798217153115,0.2696922323485615,-0.34699725632288364,0.2096848322102213,196.7631332053911,284,39.76584213352364,0.0,33.57142857142857,66.42857142857143,0.0,0.0,5,2,202,761,33.611111111111114,42
Guarded A5/B25 SMA20 Lead (max 1x),0.11121251293120027,0.1804410579995783,0.5270406461436304,-0.28127432222170645,0.3953880754302918,276.4076410508881,289,57.06046229100848,0.0,32.8968253968254,67.1031746031746,0.0,0.0,7,2,229,785,32.8968253968254,43
Guarded A5/B25 SMA20 Lead (max 1x),0.0620369912234946,0.17375809776306733,0.20884986079122897,-0.35637915356091093,0.17407581392914295,178.58180301316304,322,40.93969392753286,0.0,35.833333333333336,64.16666666666667,0.0,0.0,5,2,249,822,35.87301587301587,44
Guarded A5/B25 SMA20 Lead (max 1x),0.038763263275551685,0.1610610938337537,0.027062211777785707,-0.36340332475249787,0.1066673325070762,144.20016810777784,322,36.999322190337416,0.0,37.301587301587304,62.698412698412696,0.0,0.0,6,5,253,888,37.34126984126984,45
Guarded A5/B25 SMA20 Lead (max 1x),0.09138688663713346,0.1558903571378248,0.45554388627144976,-0.24971552379766684,0.3659639787199618,232.3246750983753,266,46.28203617626366,0.0,34.523809523809526,65.47619047619048,0.0,0.0,5,2,224,838,34.56349206349206,46
Guarded A5/B25 SMA20 Lead (max 1x),0.07363144181603953,0.1808587859713016,0.3872164965499039,-0.3720405173690464,0.19791242721824479,198.31103767995864,320,65.2620689374159,0.0,32.06349206349206,67.93650793650794,0.0,0.0,6,2,236,766,32.1031746031746,47
Guarded A5/B25 SMA20 Lead (max 1x),0.10455973151644327,0.173136281489428,0.4179116362336338,-0.3026837786297731,0.3454421376321433,260.84423141285293,300,45.78254351985762,0.0,33.88888888888889,66.11111111111111,0.0,0.0,6,2,226,739,33.92857142857143,48
Guarded A5/B25 SMA20 Lead (max 1x),-0.013954267987465463,0.1994221083743357,-0.2997604513980521,-0.42271088374980653,-0.03301137615307936,87.23011703764695,342,30.97982866076342,0.0,35.317460317460316,64.68253968253968,0.0,0.0,6,5,283,871,35.357142857142854,49
Guarded A5/B25 SMA20 Lead (max 1x),0.05614574988531218,0.1830483064535594,0.17088182360143395,-0.44263982839712307,0.12684296866964243,169.24763828372417,317,42.34182965172723,0.0,34.88095238095238,65.11904761904762,0.0,0.0,6,4,262,839,34.88095238095238,50
Guarded A5/B25 SMA20 Lead (max 1x),0.06912612210542779,0.17792326253436613,0.25102346822294613,-0.38577151920210206,0.17918928346084892,190.42395935943767,262,39.6622144123852,0.0,37.10317460317461,62.89682539682539,0.0,0.0,6,6,197,902,37.1031746031746,51
Guarded A5/B25 SMA20 Lead (max 1x),0.07104043446967712,0.19921830910172578,0.32104576289251,-0.36623797665714614,0.19397342437860193,193.7401558168262,298,53.47091880808215,0.0,33.84920634920635,66.15079365079364,0.0,0.0,8,6,210,821,33.888888888888886,52
Guarded A5/B25 SMA20 Lead (max 1x),0.025660442583809173,0.18422628584340053,-0.00607184363038023,-0.35953995043731274,0.07137021227431908,127.5734952560676,275,34.34861170417806,0.0,32.77777777777778,67.22222222222223,0.0,0.0,7,5,193,803,32.77777777777778,53
Guarded A5/B25 SMA20 Lead (max 1x),0.03798535692679583,0.18711557264625642,-0.027209332535699227,-0.4941262094239038,0.07687379499881727,143.1613511712064,298,33.91114758925989,0.0,33.80952380952381,66.19047619047619,0.0,0.0,6,4,230,816,33.80952380952381,54
Guarded A5/B25 SMA20 Lead (max 1x),0.01781970712583214,0.17659399205200266,-0.2088322381618164,-0.5285788311741052,0.033712487286428276,118.46671108467908,335,30.45112869442789,0.0,36.269841269841265,63.73015873015873,0.0,0.0,6,7,251,880,36.30952380952381,55
