strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,simulation
Guarded A5/B25 SMA20 Lead,0.35625280510895574,0.23133684065543275,3.4485802093030036,-0.33939331878838863,1.049675363029403,1874.3243516430746,287,2054.6620587036414,0.0,29.523809523809526,12.420634920634921,58.05555555555556,0.0,3,0,267,97
Guarded A5/B25 SMA20 Lead,0.36999146177214626,0.23635460638723688,3.5478997828281824,-0.34274591047903996,1.0794919806775418,2065.8028826626364,255,5427.278437317336,0.0,26.626984126984127,8.61111111111111,56.19047619047619,8.571428571428571,4,1,270,98
Guarded A5/B25 SMA20 Lead,0.39011925889576515,0.2541076486748284,3.5349707790954037,-0.2951448571119129,1.321789113024727,2378.043303287759,291,3692.596404335302,0.0,29.246031746031747,8.015873015873016,57.8968253968254,4.841269841269842,5,1,254,99
Guarded A5/B25 SMA20 Lead,0.24639211698610608,0.2876270173365654,3.242898394794354,-0.49520338707828726,0.4975574146207398,829.4522218703617,297,2928.431266699723,0.0,33.57142857142857,2.1825396825396823,39.56349206349206,24.682539682539684,2,1,288,100
Guarded A5/B25 SMA20 Lead,0.2089396465944322,0.34428970160341144,2.973026534567755,-0.5095015809392043,0.4100863557857413,617.8967690738643,291,3750.797045550955,0.0,36.666666666666664,0.992063492063492,11.428571428571429,50.91269841269841,2,2,305,101
Guarded A5/B25 SMA20 Lead,0.2094194551252626,0.21876594877441807,3.374978330498208,-0.25894276135749156,0.8087480570122677,620.2675631668797,294,1858.141510514441,0.0,30.357142857142854,4.0476190476190474,65.5952380952381,0.0,3,0,302,102
Guarded A5/B25 SMA20 Lead,0.3405275743944389,0.26351628919942266,3.255626822306423,-0.3329122341641408,1.022874918518445,1674.8032888659238,265,3682.823451738937,0.0,32.420634920634924,5.436507936507937,43.73015873015873,18.412698412698415,7,6,285,103
Guarded A5/B25 SMA20 Lead,0.5105216379257655,0.2753605068607619,3.2394675530888066,-0.26771951020939877,1.9069272819394347,5301.219513219583,248,4252.875960711593,0.0,31.9047619047619,8.015873015873016,52.261904761904766,7.817460317460317,6,3,251,104
Guarded A5/B25 SMA20 Lead,0.40863027943270813,0.22274355958522568,3.510231105719235,-0.20870119621289837,1.957968075160719,2701.8667442804,267,2984.6095787237077,0.0,27.936507936507937,16.150793650793652,55.91269841269841,0.0,4,0,242,105
Guarded A5/B25 SMA20 Lead,0.31189032369023906,0.27717799109477914,2.9629381817299576,-0.2500586241701783,1.2472688143640307,1359.7381654100845,252,1785.311939732728,0.0,31.23015873015873,3.888888888888889,39.72222222222222,25.158730158730158,3,1,271,106
Guarded A5/B25 SMA20 Lead,0.2749958526094085,0.2061235026335488,3.3975830223402883,-0.2085567635130992,1.31856597684561,1032.505414479294,291,1760.7719045469653,0.0,31.150793650793652,18.134920634920633,50.71428571428571,0.0,3,0,283,107
Guarded A5/B25 SMA20 Lead,0.2695190334709334,0.22511941833182927,3.4395754497255293,-0.36594067623399357,0.7365101804058393,990.4884118568043,305,1677.3175151956368,0.0,27.73809523809524,9.206349206349207,60.317460317460316,2.738095238095238,6,2,311,108
Guarded A5/B25 SMA20 Lead,0.2558213570645196,0.22844873167105756,3.0336361907465728,-0.3534281831941425,0.723828402003792,892.0321346113973,283,1912.3379400695849,0.0,29.682539682539684,16.706349206349206,53.01587301587302,0.5952380952380952,4,1,273,109
Guarded A5/B25 SMA20 Lead,0.3253714959219627,0.23383239055703176,3.342627438288924,-0.3119357570933208,1.0430721343197036,1500.7430144034645,280,4004.3535435075664,0.0,31.23015873015873,11.428571428571429,57.341269841269835,0.0,3,0,248,110
Guarded A5/B25 SMA20 Lead,0.27337747182656225,0.2749267606707162,3.1853462018254053,-0.42886132916174036,0.6374495745767297,1019.9263049822451,297,3160.1193424826556,0.0,33.33333333333333,6.23015873015873,43.095238095238095,17.341269841269842,2,3,309,111
Guarded A5/B25 SMA20 Lead,0.43475491949122413,0.31685484999518465,3.2025274206616534,-0.4024058069239781,1.080389278709781,3226.153918085396,264,4857.929570164112,0.0,31.507936507936506,2.4603174603174605,36.904761904761905,29.12698412698413,3,1,298,112
Guarded A5/B25 SMA20 Lead,0.25526385904109516,0.2609555069214628,3.2787678009335135,-0.2975260860903251,0.8579545491133854,888.2176921147977,309,1620.335616290386,0.0,28.849206349206348,2.2222222222222223,60.51587301587301,8.412698412698413,4,1,308,113
Guarded A5/B25 SMA20 Lead,0.42813233210035717,0.28690642941077715,3.1152187011922994,-0.26759928976451974,1.5999008535377737,3085.2741532571567,271,7414.362866272885,0.0,29.444444444444446,3.571428571428571,61.42857142857143,5.555555555555555,5,2,267,114
Guarded A5/B25 SMA20 Lead,0.343812179493201,0.3050269601274248,2.9570312547905893,-0.329896657134944,1.0421814591245309,1714.8297588943776,260,3143.876662121652,0.0,29.365079365079367,1.1111111111111112,44.72222222222222,24.801587301587304,3,3,260,115
Guarded A5/B25 SMA20 Lead,0.3838705395897082,0.2524230841694592,3.2265687075660723,-0.22558315511634228,1.7016808697073624,2276.862465550406,258,4571.493266511253,0.0,28.809523809523807,10.0,56.15079365079365,5.0396825396825395,5,1,251,116
Guarded A5/B25 SMA20 Lead,0.34059281585628276,0.24583023106824076,3.395867372065082,-0.24385840700474432,1.396682689925291,1675.5901028322694,274,3420.8474177349526,0.0,30.634920634920636,1.4682539682539681,63.49206349206349,4.404761904761905,3,1,306,117
Guarded A5/B25 SMA20 Lead,0.2505746141346201,0.2526332606609462,3.3292459187992596,-0.27677321115756504,0.9053427283898866,856.7076572072389,308,2567.3344987734695,0.0,29.682539682539684,5.595238095238096,58.13492063492064,6.587301587301588,3,1,305,118
Guarded A5/B25 SMA20 Lead,0.41835566999052554,0.28037929361266034,3.4322215539883,-0.2654141016700754,1.576237537335394,2887.3679871961845,287,4302.548256844869,0.0,29.523809523809526,11.706349206349206,30.119047619047617,28.65079365079365,5,3,261,119
Guarded A5/B25 SMA20 Lead,0.31611372476216104,0.2848369740416966,3.056735168940667,-0.3080722578616289,1.0261025350232735,1402.5776337325801,303,2907.2918570982233,0.0,30.674603174603178,6.865079365079366,53.888888888888886,8.571428571428571,5,3,274,120
Guarded A5/B25 SMA20 Lead,0.37806005347620575,0.2259580979243373,3.494644808739973,-0.26656435657541616,1.4182693377808946,2186.258290320307,262,3503.5994289717546,0.0,26.785714285714285,10.396825396825397,62.817460317460316,0.0,4,0,274,121
Guarded A5/B25 SMA20 Lead,0.22831826615425865,0.3068477141399844,3.118986632803407,-0.39263913900681513,0.5814964517592213,720.3905444277046,309,2711.6827853554555,0.0,32.5,0.2777777777777778,36.78571428571429,30.436507936507933,3,1,303,122
Guarded A5/B25 SMA20 Lead,0.3019554760003391,0.2510338847285447,3.047588216207578,-0.3355959395744164,0.8997590268322727,1263.5538739410301,241,3255.7975049831,0.0,30.674603174603178,13.84920634920635,29.563492063492063,25.912698412698415,3,1,245,123
Guarded A5/B25 SMA20 Lead,0.3051620705171234,0.29599627142391527,3.1929634467240073,-0.5093630453584678,0.5991052419249683,1293.909668414745,282,3327.4579195163456,0.0,25.873015873015877,1.2301587301587302,47.65873015873016,25.238095238095237,6,2,279,124
Guarded A5/B25 SMA20 Lead,0.4692219587740376,0.2688888455584874,3.3011643370165378,-0.23919340804533015,1.9616843231947017,4056.7953523499573,249,4929.540693242938,0.0,27.936507936507937,6.904761904761905,59.20634920634921,5.952380952380952,5,2,268,125
Guarded A5/B25 SMA20 Lead,0.42001785424452787,0.23284839995053472,3.5535222195470277,-0.36867957941107254,1.1392490327656957,2920.1901735482193,274,7950.922444024158,0.0,26.50793650793651,19.642857142857142,53.84920634920635,0.0,5,0,276,126
Guarded A5/B25 SMA20 Lead,0.24700469636224898,0.2514619971320999,3.250163242182587,-0.3165168161624748,0.7803841178392753,833.3949005642124,302,2351.845456392371,0.0,29.20634920634921,2.1031746031746033,65.47619047619048,3.214285714285714,3,1,296,127
Guarded A5/B25 SMA20 Lead,0.33629410907233703,0.278355062322553,3.108972656476372,-0.40119718776122604,0.8382264864540468,1624.4500095181236,257,3041.5051358701894,0.0,31.98412698412698,0.5952380952380952,46.98412698412698,20.436507936507937,4,2,287,128
Guarded A5/B25 SMA20 Lead,0.37502095459646223,0.2976227262670497,3.082057645964243,-0.25025061715001595,1.49858153744992,2140.168173448885,254,3967.753265868224,0.0,29.72222222222222,8.333333333333332,33.88888888888889,28.055555555555557,4,2,261,129
Guarded A5/B25 SMA20 Lead,0.30760733457343936,0.30408945135215265,3.2049888179747206,-0.3896511283239079,0.7894429457874752,1317.4957719388897,293,3220.6776958283895,0.0,32.57936507936508,4.2063492063492065,38.37301587301587,24.841269841269842,4,1,234,130
Guarded A5/B25 SMA20 Lead,0.4593148146809243,0.25776774497190597,3.515297057118318,-0.3068219694818409,1.4970075821383078,3800.359130495084,277,4594.303211295893,0.0,27.460317460317462,10.952380952380953,52.22222222222223,9.365079365079366,6,2,230,131
Guarded A5/B25 SMA20 Lead,0.3706578805009333,0.3180390085389867,2.870700594982642,-0.2714559276634421,1.365444047184279,2075.5214236536453,275,6112.566989014296,0.0,31.944444444444443,4.603174603174604,52.61904761904762,10.833333333333334,3,1,237,132
Guarded A5/B25 SMA20 Lead,0.43363962058652494,0.24660626950272496,3.268499659243767,-0.22898304898126787,1.8937629772848346,3202.0322291182683,267,3668.509722769093,0.0,25.198412698412696,15.555555555555555,59.24603174603175,0.0,4,0,325,133
Guarded A5/B25 SMA20 Lead,0.29559056981665655,0.2607906757995962,3.193623307727327,-0.380810407219669,0.7762145262121113,1205.183501771557,286,3492.0645886696684,0.0,28.968253968253972,1.0317460317460316,70.0,0.0,3,0,270,134
Guarded A5/B25 SMA20 Lead,0.30433784507454575,0.24965124176134507,3.1821448194250492,-0.27473195616679663,1.1077628147843661,1286.0452174842703,236,3102.6726590292737,0.0,34.12698412698413,0.03968253968253968,46.19047619047619,19.642857142857142,3,3,229,135
Guarded A5/B25 SMA20 Lead,0.42685853077174607,0.29472072037678726,3.1320731101757846,-0.30730559932364837,1.389035968466643,3058.8183494069194,249,6780.303725063357,0.0,30.952380952380953,3.571428571428571,42.142857142857146,23.333333333333332,5,4,266,136
Guarded A5/B25 SMA20 Lead,0.29431931876366413,0.2834628584433833,3.25078369476178,-0.3534081909254447,0.8328027655299988,1193.819191292555,306,3628.079494235518,0.0,29.365079365079367,4.682539682539683,46.111111111111114,19.841269841269842,5,5,287,137
Guarded A5/B25 SMA20 Lead,0.3423769880596934,0.26216911091137673,3.2573308608371354,-0.3334875025776493,1.0266561277809032,1697.2361174625653,291,3086.4777557263837,0.0,30.51587301587302,5.753968253968254,59.48412698412698,4.246031746031746,4,1,285,138
Guarded A5/B25 SMA20 Lead,0.2944704421111415,0.2617861312714677,3.0976403229710323,-0.30090740995555526,0.9786081444609007,1195.1651041091895,310,2833.727432265944,0.0,32.06349206349206,11.587301587301587,52.10317460317461,4.246031746031746,5,2,278,139
Guarded A5/B25 SMA20 Lead,0.3797187572173608,0.2905433481637152,3.471739963456501,-0.314595880859848,1.2070048602655574,2211.78725412737,285,5101.946668597159,0.0,31.428571428571427,2.4603174603174605,41.15079365079365,24.960317460317462,4,3,247,140
Guarded A5/B25 SMA20 Lead,0.14101620048106533,0.2710404533397891,3.0846758822170117,-0.4383447109862941,0.32170161278728093,353.6340761316265,330,2095.8218622945683,0.0,35.51587301587302,5.515873015873016,47.53968253968254,11.428571428571429,1,1,304,141
Guarded A5/B25 SMA20 Lead,0.3854245501043969,0.25694958490720265,3.2600679064055926,-0.2715011951184258,1.4196053536201894,2301.6580631416864,272,4592.813445321089,0.0,30.238095238095237,8.015873015873016,55.714285714285715,6.031746031746032,5,1,236,142
Guarded A5/B25 SMA20 Lead,0.2530082714154349,0.31241663788618507,3.0541883001110093,-0.3878017265752166,0.6524165677389329,872.9335937101714,299,1810.480306490364,0.0,30.952380952380953,1.5476190476190477,34.8015873015873,32.698412698412696,3,3,295,143
Guarded A5/B25 SMA20 Lead,0.3579326626630943,0.25576601756894607,3.3208229742044297,-0.3227686780111245,1.1089448482691924,1896.8497930801695,286,3304.1504447939187,0.0,28.69047619047619,11.26984126984127,56.111111111111114,3.9285714285714284,5,1,254,144
Guarded A5/B25 SMA20 Lead,0.2585985086287901,0.22624367545690882,3.45296977486551,-0.24699123652181107,1.0469946718370877,911.2532627577955,282,2900.7229354047386,0.0,30.5952380952381,0.6746031746031746,68.73015873015873,0.0,3,0,285,145
Guarded A5/B25 SMA20 Lead,0.35135574887985066,0.21677522414674721,3.411723445786633,-0.28516000181167067,1.2321354560514342,1810.020825023342,273,1867.9224866249247,0.0,25.238095238095237,20.27777777777778,51.66666666666667,2.8174603174603177,4,1,266,146
Guarded A5/B25 SMA20 Lead,0.38207070958512745,0.2810548956387373,3.468324588446228,-0.4015621215744504,0.9514610294594003,2248.444054830341,305,3561.206331786934,0.0,28.61111111111111,6.388888888888888,45.95238095238095,19.047619047619047,4,1,296,147
Guarded A5/B25 SMA20 Lead,0.5385118947042553,0.2982432265632255,3.3591493879785257,-0.22244393211678581,2.4208882192458723,6328.945597974144,248,9197.116284342817,0.0,32.65873015873016,3.2539682539682544,33.76984126984127,30.317460317460316,3,3,238,148
Guarded A5/B25 SMA20 Lead,0.4060648042023234,0.27054964979435403,3.0380736066310203,-0.22898304898126773,1.7733400180008174,2654.7489688383116,277,5017.182497819439,0.0,28.293650793650794,11.746031746031745,59.960317460317455,0.0,4,0,305,149
Guarded A5/B25 SMA20 Lead,0.3118040040594836,0.2765231931823757,3.0162686121733877,-0.39718682426931606,0.7850310861471631,1358.874963029013,258,1901.335554951237,0.0,29.325396825396826,12.182539682539682,37.73809523809524,20.753968253968257,4,2,231,150
Guarded A5/B25 SMA20 Lead,0.29875371742978407,0.26538673966983584,3.040471835350193,-0.3689359676529081,0.8097711896467874,1233.8823484540778,262,2160.106385865185,0.0,32.06349206349206,1.150793650793651,56.26984126984127,10.515873015873016,3,1,304,151
Guarded A5/B25 SMA20 Lead,0.42824174551728666,0.2607786890140258,3.483244253862982,-0.30280827827415396,1.4142339435303313,3087.556116847408,289,3275.7168866614134,0.0,27.22222222222222,4.365079365079365,68.41269841269842,0.0,5,0,260,152
Guarded A5/B25 SMA20 Lead,0.2227812505485285,0.3427460664722721,2.885398990112865,-0.42707329727666565,0.5216464058257588,689.6544549291111,296,2849.9357743171267,0.0,35.75396825396825,1.507936507936508,25.67460317460317,37.06349206349206,4,4,268,153
Guarded A5/B25 SMA20 Lead,0.2889023211489379,0.29561450253894234,3.423080842476673,-0.42462039738401297,0.6803778691009607,1146.463140782113,301,4615.643470415709,0.0,31.9047619047619,3.888888888888889,32.698412698412696,31.507936507936506,2,1,268,154
Guarded A5/B25 SMA20 Lead,0.15902339060679793,0.24603608266529442,3.2962121173635097,-0.5854720608180594,0.27161567775685175,411.3240979502972,301,2672.2713658853563,0.0,29.404761904761905,5.317460317460317,51.34920634920634,13.928571428571429,4,1,302,155
Guarded A5/B25 SMA20 Lead,0.27273556102704677,0.24273078293592218,3.1809822555652914,-0.25105434165324664,1.0863606629187317,1014.9751282477055,255,2092.6914104048737,0.0,30.436507936507933,1.9444444444444444,57.738095238095234,9.880952380952381,3,1,252,156
Guarded A5/B25 SMA20 Lead,0.16346657058007796,0.2643810678150441,3.2233921868759974,-0.46504909041365244,0.35150390345818655,426.7968235032743,323,2709.9110557711533,0.0,32.10317460317461,20.396825396825395,24.801587301587304,22.6984126984127,3,2,273,157
Guarded A5/B25 SMA20 Lead,0.40726020520656303,0.26034691538129034,3.2943374691900087,-0.25496587175166996,1.5973126223074425,2676.611388988525,253,3313.4939970157943,0.0,29.563492063492063,3.9285714285714284,54.047619047619044,12.46031746031746,6,2,264,158
Guarded A5/B25 SMA20 Lead,0.1944969218939483,0.25895828727114434,3.1564833672927843,-0.4724990506535154,0.4116345241856863,550.2272598004848,320,1434.3354569474684,0.0,33.25396825396825,3.7301587301587302,53.53174603174603,9.484126984126984,3,2,300,159
Guarded A5/B25 SMA20 Lead,0.35835478912971097,0.24918122005627558,3.275903064632719,-0.2755021734027141,1.3007330748200212,1902.5481574243527,262,4536.201574250509,0.0,28.373015873015873,3.492063492063492,68.13492063492063,0.0,3,0,284,160
Guarded A5/B25 SMA20 Lead,0.4724862149714171,0.2816840404025864,3.125724184005047,-0.2597482577203954,1.8190159160952768,4144.621944783268,229,4517.197084453888,0.0,28.055555555555557,6.785714285714286,43.84920634920635,21.30952380952381,4,1,249,161
Guarded A5/B25 SMA20 Lead,0.2407050229623473,0.23831156764526248,3.000109885823997,-0.24997511392834076,0.9629159446301888,793.6392939808082,266,1918.9090860069628,0.0,30.0,9.047619047619047,60.952380952380956,0.0,2,0,279,162
Guarded A5/B25 SMA20 Lead,0.3531861808220915,0.251099331510132,3.3796719251425906,-0.2425232365183941,1.4562983155443097,1833.8211114524142,297,3069.544232787487,0.0,30.5952380952381,11.34920634920635,54.047619047619044,4.007936507936508,5,1,223,163
Guarded A5/B25 SMA20 Lead,0.13300566012169535,0.21290361611667227,3.3907938102240047,-0.4489035303462835,0.29629007376951344,330.3884626971545,335,1004.3258708475167,0.0,30.912698412698415,6.468253968253969,62.53968253968254,0.07936507936507936,3,1,313,164
Guarded A5/B25 SMA20 Lead,0.2730483336942944,0.21350293733764544,3.3767543472678914,-0.24437283117203676,1.1173432512310268,1017.3849038327058,255,2556.8081054434488,0.0,30.238095238095237,15.476190476190476,45.79365079365079,8.492063492063492,3,1,289,165
Guarded A5/B25 SMA20 Lead,0.36945271754847875,0.23881807884670442,3.3878689380998646,-0.37779641394219654,0.9779148343239848,2057.976088150746,260,3143.888623312365,0.0,29.20634920634921,2.6984126984126986,68.0952380952381,0.0,3,0,285,166
Guarded A5/B25 SMA20 Lead,0.29649507989597157,0.3188663213085999,2.6803222601233183,-0.3435334533061473,0.8630748389786177,1213.3282852572086,259,2340.5401164909267,0.0,35.1984126984127,3.3333333333333335,41.46825396825397,20.0,3,2,269,167
Guarded A5/B25 SMA20 Lead,0.44775065947664694,0.30794787515115296,3.1220474913108816,-0.3988558215850208,1.122587750373862,3519.4805862774438,263,7306.390966469319,0.0,30.753968253968257,14.087301587301587,27.420634920634924,27.73809523809524,4,3,238,168
Guarded A5/B25 SMA20 Lead,0.2716393898189817,0.23052245178543723,3.1723633781503073,-0.24068850620906235,1.1285931102295155,1006.5699460961328,279,1690.9764510860798,0.0,26.30952380952381,13.928571428571429,59.76190476190476,0.0,4,0,266,169
Guarded A5/B25 SMA20 Lead,0.31543561849433566,0.275268818358163,3.1507651962431287,-0.3022682122542051,1.0435619946336165,1395.618864083221,266,2612.717828108047,0.0,31.38888888888889,3.650793650793651,41.54761904761905,23.41269841269841,3,2,277,170
Guarded A5/B25 SMA20 Lead,0.15503726011529784,0.2905285778187725,2.954540690264379,-0.5440122424492295,0.28498854992177286,397.87291847925763,314,1644.2721658680193,0.0,31.23015873015873,9.404761904761905,31.26984126984127,28.095238095238095,3,2,304,171
Guarded A5/B25 SMA20 Lead,0.36691937655712525,0.2253836491787735,3.2359888777793606,-0.2967068020513165,1.2366395850057568,2021.5272861500407,241,2286.9205809057416,0.0,28.968253968253972,7.103174603174603,63.92857142857142,0.0,3,0,257,172
Guarded A5/B25 SMA20 Lead,0.2646460273418749,0.2550104046029459,2.9953703519836568,-0.3363084702263379,0.7869145465285674,954.3993019732001,297,2526.4856522339037,0.0,30.198412698412696,10.357142857142858,59.44444444444444,0.0,3,0,281,173
Guarded A5/B25 SMA20 Lead,0.2254330805156941,0.22746527776068198,3.2135067926533827,-0.27248884535807943,0.8273112252336456,704.224962837666,280,1890.580884050886,0.0,29.325396825396826,8.80952380952381,56.904761904761905,4.9603174603174605,4,1,288,174
Guarded A5/B25 SMA20 Lead,0.30897666886603514,0.21790290604074367,3.5169934829860794,-0.346217098027591,0.8924361928578465,1330.8715256230712,287,2990.153922941715,0.0,28.61111111111111,13.253968253968255,58.13492063492064,0.0,4,0,265,175
Guarded A5/B25 SMA20 Lead,0.37750592232078595,0.29820881244952535,2.9837335432208,-0.26651968106285073,1.4164279381370053,2177.78875592558,246,3558.620420534779,0.0,30.0,7.420634920634921,26.785714285714285,35.79365079365079,4,2,281,176
Guarded A5/B25 SMA20 Lead,0.14638302124879665,0.29385488821126077,2.7354007468825463,-0.5565513717604701,0.26301798661597287,370.01732417662157,286,1218.190752915405,0.0,32.65873015873016,9.841269841269842,26.825396825396826,30.674603174603178,2,1,291,177
Guarded A5/B25 SMA20 Lead,0.5548290923684731,0.26623113591712316,3.2660598908672336,-0.23325218369928938,2.3786662296965386,7007.287958881251,239,5506.115775929124,0.0,24.523809523809522,11.34920634920635,57.85714285714286,6.26984126984127,6,2,245,178
Guarded A5/B25 SMA20 Lead,0.3254372276110631,0.26219693127431376,3.2962929593431323,-0.3192577463762563,1.0193557754038771,1501.46147931108,299,3528.9140760629734,0.0,31.547619047619047,6.507936507936509,58.492063492063494,3.4523809523809526,4,1,256,179
Guarded A5/B25 SMA20 Lead,0.37928265536310546,0.24534426701720885,3.3973057708207595,-0.3646481130277931,1.040133328029033,2205.0494881777045,282,2620.437566955397,0.0,29.365079365079367,10.793650793650794,59.84126984126984,0.0,4,0,283,180
Guarded A5/B25 SMA20 Lead,0.22706619850540743,0.30430056105745484,3.1194561455262813,-0.5457726827127004,0.416045371448056,713.3348510877804,293,2252.601081958102,0.0,36.78571428571429,1.2301587301587302,30.039682539682538,31.944444444444443,2,1,252,181
Guarded A5/B25 SMA20 Lead,0.45933362572710745,0.2737313291740528,3.209124252558031,-0.28064116390333615,1.636729335562904,3800.8319351121813,261,4468.58861719559,0.0,29.04761904761905,9.801587301587302,52.06349206349207,9.087301587301587,6,2,247,182
Guarded A5/B25 SMA20 Lead,0.3045988939617068,0.22077038806643723,3.436990242933933,-0.2796810956167925,1.089093609598325,1288.531399275257,262,2386.5281997579173,0.0,27.53968253968254,5.277777777777778,67.18253968253968,0.0,3,0,261,183
Guarded A5/B25 SMA20 Lead,0.3169902622434515,0.252806875379375,2.9956117926393433,-0.25728415370621227,1.2320629066235322,1411.618796904098,271,2303.4450586569137,0.0,28.849206349206348,14.801587301587302,56.34920634920635,0.0,4,0,266,184
Guarded A5/B25 SMA20 Lead,0.4148746085290962,0.27764362221000455,3.0198573430662035,-0.29089091855517174,1.4262205592039103,2819.6987117458675,241,3324.8211834576687,0.0,31.785714285714285,1.7063492063492063,57.61904761904761,8.88888888888889,4,2,268,185
Guarded A5/B25 SMA20 Lead,0.39738307304653087,0.2492047227808114,3.546778324169632,-0.2528164932397931,1.5718241636617365,2500.712899327287,290,4582.500014986667,0.0,30.5952380952381,5.317460317460317,60.71428571428571,3.373015873015873,5,1,255,186
Guarded A5/B25 SMA20 Lead,0.24673700544797095,0.28665676941298324,2.8380335931952927,-0.3015466479394507,0.8182382630813217,831.6699285499126,272,2696.470922639631,0.0,30.952380952380953,3.293650793650794,49.56349206349206,16.19047619047619,4,1,292,187
Guarded A5/B25 SMA20 Lead,0.5267560915724563,0.27366942942384626,3.18646292924518,-0.23309266706442772,2.259856983947328,5877.359220389676,228,8721.117059589093,0.0,31.11111111111111,14.246031746031745,44.2063492063492,10.436507936507937,4,1,218,188
Guarded A5/B25 SMA20 Lead,0.3431058203759332,0.25407857141163526,3.1553115896315918,-0.24672023667938986,1.390667522833951,1706.1503596184052,253,3128.1212555050006,0.0,30.436507936507933,0.1984126984126984,65.03968253968254,4.325396825396825,3,1,269,189
Guarded A5/B25 SMA20 Lead,0.35696031972273223,0.22861687134267575,3.558749647301661,-0.2646365667105471,1.3488699772664696,1883.7821178658503,297,3521.8670211783046,0.0,27.460317460317462,20.476190476190474,49.28571428571429,2.7777777777777777,4,1,244,190
Guarded A5/B25 SMA20 Lead,0.2718258099938782,0.2678210929151697,3.251065253241526,-0.33231567936644657,0.817974675501646,1007.9949537570205,296,2202.9382757049307,0.0,33.13492063492063,2.4603174603174605,49.60317460317461,14.801587301587302,3,1,246,191
Guarded A5/B25 SMA20 Lead,0.21530792641317187,0.2578492301818226,3.096387900915313,-0.31557965310077724,0.6822617500768194,650.034692465842,288,2008.8358665205208,0.0,30.674603174603178,3.6111111111111107,56.785714285714285,8.928571428571429,5,2,321,192
Guarded A5/B25 SMA20 Lead,0.3142426007319046,0.27270210144924906,3.023850486371334,-0.3123189626316249,1.0061592100718795,1383.4511236669111,285,4085.6388726073997,0.0,31.03174603174603,5.595238095238096,61.82539682539683,1.5476190476190477,4,2,303,193
Guarded A5/B25 SMA20 Lead,0.2967335780548115,0.21549459123504724,3.4686166329508032,-0.2721153972300745,1.0904696355859724,1215.4840778088965,268,3069.386735982172,0.0,28.76984126984127,8.769841269841269,62.26190476190476,0.1984126984126984,4,1,275,194
Guarded A5/B25 SMA20 Lead,0.23489206975422605,0.25965729051640113,3.1712608013500017,-0.2785678326482652,0.8432131862504508,758.4723062963707,306,1789.2602080806857,0.0,31.785714285714285,3.6111111111111107,53.96825396825397,10.634920634920634,2,1,306,195
Guarded A5/B25 SMA20 Lead,0.35401892538411994,0.2241691788980554,3.6026770146543026,-0.39264643690069895,0.901622661289174,1844.7414581608007,303,2451.0913804508,0.0,28.373015873015873,14.285714285714285,54.68253968253968,2.6587301587301586,5,1,275,196
Guarded A5/B25 SMA20 Lead,0.3396905105448895,0.22028502880108652,3.2838064903408624,-0.2778573127227108,1.222535794420086,1664.7376158987568,255,2647.829984557689,0.0,28.968253968253972,18.253968253968253,47.61904761904761,5.158730158730158,4,1,282,197
Guarded A5/B25 SMA20 Lead,0.3186872828926772,0.3028959135146934,2.859577977791879,-0.29520029227109207,1.079562897586891,1429.2715598765942,247,3558.9897764941734,0.0,30.476190476190478,2.380952380952381,42.53968253968254,24.6031746031746,3,1,269,198
Guarded A5/B25 SMA20 Lead,0.4527549355337561,0.26016835600648897,3.4901076534643662,-0.3527027234010397,1.2836729219665035,3638.6588069043405,284,4738.475139992295,0.0,30.476190476190478,15.317460317460318,47.14285714285714,7.063492063492063,5,2,245,199
