name,fast,slow,signal,hist_pct,confirm_days,req_sma200,exit_sma200,final,full_return,full_max_dd,crash_return,crash_max_dd,y2008_return,bh_crash_return,crash_vs_bh,avg_leverage,rebalances,trading_costs
MACD 8/21/9 3x,8,21,9,0.0,3,True,True,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.05,1,False,False,38517.35055310429,384.1735055310429,-0.6768339023412228,-0.5176526997298474,-0.6678091161895292,-0.492349507872064,-0.37595493994012186,-0.14169775978972554,1.6107578166401695,403,29995.51884557092
MACD 8/21/9 3x,8,21,9,0.05,1,True,False,14791.129642201344,146.91129642201344,-0.5494901287253958,-0.4250916404680507,-0.5181641047618366,-0.3758465002718244,-0.37595493994012186,-0.049136700527928845,1.3770535241123476,267,12212.948952175162
MACD 8/21/9 3x,8,21,9,0.05,1,True,True,13591.60184033478,134.9160184033478,-0.5305412005216957,-0.4009103784733766,-0.49789757040377297,-0.37584650027182387,-0.37595493994012186,-0.02495543853325477,1.3659247482776895,267,11013.65462977573
MACD 8/21/9 3x,8,21,9,0.05,3,False,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.05,3,True,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.05,3,True,True,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.1,1,False,False,74591.24342997771,744.912434299777,-0.676515919376914,-0.5220886176166494,-0.676515919376914,-0.5201159214735657,-0.37595493994012186,-0.14613367767652752,1.3534711181770005,203,28449.9030127904
MACD 8/21/9 3x,8,21,9,0.1,1,True,False,25118.42365746536,250.1842365746536,-0.5097456343296404,-0.4150470400682611,-0.5097456343296404,-0.37584650027182376,-0.37595493994012186,-0.03909210012813924,1.1698463169051405,105,6484.54857739193
MACD 8/21/9 3x,8,21,9,0.1,1,True,True,24432.788057441,243.32788057441002,-0.48912501007926634,-0.39044329141137124,-0.48912501007926634,-0.37584650027182354,-0.37595493994012186,-0.014488351471249383,1.1640169581346052,105,6201.434195842898
MACD 8/21/9 3x,8,21,9,0.1,3,False,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.1,3,True,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.1,3,True,True,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.2,1,False,False,62902.862913086596,628.028629130866,-0.6430344095242332,-0.4726234487985874,-0.6430344095242332,-0.5036194269453723,-0.37595493994012186,-0.09666850885846556,1.1571277159512454,80,8987.350707539577
MACD 8/21/9 3x,8,21,9,0.2,1,True,False,30655.94761429257,305.5594761429257,-0.48576313977023494,-0.37595493994012075,-0.48576313977023494,-0.3758465002718234,-0.37595493994012186,1.1102230246251565e-15,1.0458399576046635,24,1625.9786428814234
MACD 8/21/9 3x,8,21,9,0.2,1,True,True,31891.699593732923,317.9169959373292,-0.48576313977023494,-0.37595493994012075,-0.48576313977023494,-0.3758465002718234,-0.37595493994012186,1.1102230246251565e-15,1.0455749867514574,24,1660.9677039080993
MACD 8/21/9 3x,8,21,9,0.2,3,False,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.2,3,True,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/21/9 3x,8,21,9,0.2,3,True,True,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.0,1,False,False,12215.670880115593,121.15670880115593,-0.7343641647246569,-0.3889972087555811,-0.6225915787722217,-0.46485538378198077,-0.37595493994012186,-0.013042268815459224,2.001589825119237,921,37710.306510142495
MACD 8/26/5 3x,8,26,5,0.0,1,True,False,1857.422046075549,17.574220460755487,-0.672829309207544,-0.3926770625333783,-0.5013732964257459,-0.37584650027182265,-0.37595493994012186,-0.01672212259325645,1.661897191308956,677,8545.635304267342
MACD 8/26/5 3x,8,26,5,0.0,1,True,True,1730.7119181241214,16.307119181241216,-0.6715242185331757,-0.3926770625333794,-0.5013732964257466,-0.37584650027182376,-0.37595493994012186,-0.01672212259325756,1.645468998410175,677,8142.188876525637
MACD 8/26/5 3x,8,26,5,0.0,3,False,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.0,3,True,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.0,3,True,True,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.05,1,False,False,117138.96997845607,1170.3896997845607,-0.6142432764734408,-0.21748672739083164,-0.5531617103573924,-0.39259305277759105,-0.37595493994012186,0.15846821254929022,1.6126126126126126,469,79391.51907215519
MACD 8/26/5 3x,8,26,5,0.05,1,True,False,14983.016458358747,148.83016458358748,-0.5609646924225893,-0.37595493994012064,-0.48576313977023483,-0.3758465002718232,-0.37595493994012186,1.2212453270876722e-15,1.3426073131955485,297,11917.248155121872
MACD 8/26/5 3x,8,26,5,0.05,1,True,True,15153.496024706074,150.53496024706072,-0.5609646924225884,-0.37595493994011975,-0.48576313977023405,-0.37584650027182276,-0.37595493994012186,2.1094237467877974e-15,1.3322734499205087,297,11772.284350024274
MACD 8/26/5 3x,8,26,5,0.05,3,False,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.05,3,True,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.05,3,True,True,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.1,1,False,False,294822.2584521709,2947.222584521709,-0.5531617103573924,-0.1911640897737248,-0.5531617103573924,-0.39259305277759116,-0.37595493994012186,0.18479085016639707,1.3656597774244834,241,92473.76911898408
MACD 8/26/5 3x,8,26,5,0.1,1,True,False,32938.20491376645,328.3820491376645,-0.5119619778116835,-0.3759549399401204,-0.48576313977023483,-0.3758465002718232,-0.37595493994012186,1.4432899320127035e-15,1.1695813460519342,129,8577.155758103312
MACD 8/26/5 3x,8,26,5,0.1,1,True,True,32957.649102435076,328.5764910243508,-0.5119619778116835,-0.37595493994012075,-0.4857631397702349,-0.3758465002718232,-0.37595493994012186,1.1102230246251565e-15,1.1626921038685745,129,8367.008305839161
MACD 8/26/5 3x,8,26,5,0.1,3,False,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
MACD 8/26/5 3x,8,26,5,0.1,3,True,False,19670.60829654066,195.7060829654066,-0.4857631397702356,-0.37595493994012186,-0.4857631397702356,-0.3758465002718241,-0.37595493994012186,0.0,1.0,0,0.0
