strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.14560543257883163,0.11758189638782958,0.9567454235058656,-0.24727591062337403,0.5888379187918684,370.94405049766806,228,51.696432130542135,0.0,22.5,77.5,0.0,0.0,4,0,287,427,22.53968253968254,80
Guarded A5/B25 SMA20 Lead (max 1x),0.09242228481911186,0.11256529002892453,0.6082588036294064,-0.19170145844173708,0.4821157103883032,234.46054950314874,254,47.6504199428127,0.0,26.111111111111114,73.88888888888889,0.0,0.0,4,0,321,512,26.150793650793652,81
Guarded A5/B25 SMA20 Lead (max 1x),0.12853899495487653,0.10487640697018659,0.8699201521899325,-0.20740856997629747,0.6197381090355422,320.9215757217287,230,42.93491974904748,0.0,28.333333333333332,71.66666666666667,0.0,0.0,4,0,303,513,28.333333333333332,82
Guarded A5/B25 SMA20 Lead (max 1x),0.08013757161558654,0.10718056368423741,0.48107037739162356,-0.18446741333053432,0.4344267107599845,210.21779530724763,290,45.09952239876924,0.0,26.58730158730159,73.4126984126984,0.0,0.0,3,0,345,338,26.626984126984127,83
Guarded A5/B25 SMA20 Lead (max 1x),0.08329874006915672,0.11070320833313167,0.4153631811953596,-0.17988712896594114,0.46306114588625213,216.23106808643584,245,36.43200168012992,0.0,24.72222222222222,75.27777777777777,0.0,0.0,4,1,336,588,24.72222222222222,84
Guarded A5/B25 SMA20 Lead (max 1x),0.1382308554515168,0.10951563557424907,0.9596305417751786,-0.22623752188282742,0.610998804712461,348.5301605857236,232,46.99118603786085,0.0,24.72222222222222,75.27777777777777,0.0,0.0,4,0,330,522,24.761904761904763,85
Guarded A5/B25 SMA20 Lead (max 1x),0.07486813315061869,0.11598251044812546,0.33696861715561655,-0.263443836805632,0.28419011072123185,200.52661378800778,257,37.04768666089567,0.0,25.0,75.0,0.0,0.0,3,0,315,410,25.0,86
Guarded A5/B25 SMA20 Lead (max 1x),0.10077437522402843,0.10511445342057539,0.6195126799727698,-0.1885078037090302,0.5345899386721303,252.3438477246896,250,39.398847087961954,0.0,27.579365079365083,72.42063492063492,0.0,0.0,3,0,310,501,27.61904761904762,87
Guarded A5/B25 SMA20 Lead (max 1x),0.09158436009108617,0.10737473310710881,0.6203213570374742,-0.2077279906227117,0.440885986604604,232.7306826829733,300,50.84827685173579,0.0,26.865079365079364,73.13492063492063,0.0,0.0,4,0,351,540,26.904761904761905,88
Guarded A5/B25 SMA20 Lead (max 1x),0.17454309038220384,0.11162860339282643,1.1954913006540633,-0.1595637705289293,1.093876697721672,471.9168216670527,221,42.74429712938787,0.0,23.88888888888889,76.11111111111111,0.0,0.0,5,0,294,450,23.88888888888889,89
Guarded A5/B25 SMA20 Lead (max 1x),0.1132736792573501,0.11112419894342035,0.7083119482433102,-0.1790383230297963,0.6326783972306232,281.39558762394154,248,40.46738534590419,0.0,27.18253968253968,72.81746031746032,0.0,0.0,4,0,328,477,27.22222222222222,90
Guarded A5/B25 SMA20 Lead (max 1x),0.038657513046592484,0.11380059236549872,-0.04353021148093579,-0.26290753765939695,0.14703843560649152,144.05855346408077,266,32.03005767880923,0.0,28.373015873015873,71.62698412698413,0.0,0.0,3,1,374,610,28.41269841269841,91
Guarded A5/B25 SMA20 Lead (max 1x),0.10233586109765191,0.1077069080441411,0.6677158320683718,-0.21369466843988164,0.47888822797861186,255.81975016759932,253,51.281966803633075,0.0,24.404761904761905,75.59523809523809,0.0,0.0,3,0,335,517,24.404761904761905,92
Guarded A5/B25 SMA20 Lead (max 1x),0.08279458445133114,0.10019789440408486,0.4447885125452911,-0.15786010722080848,0.5244807311293749,215.26183266834357,236,36.90028052794532,0.0,25.555555555555554,74.44444444444444,0.0,0.0,4,1,327,590,25.595238095238095,93
Guarded A5/B25 SMA20 Lead (max 1x),0.11747349587171296,0.10602598595038983,0.8846106197598975,-0.20852871651466154,0.5633444536328571,291.80944416178335,246,56.49879888335532,0.0,26.547619047619047,73.45238095238096,0.0,0.0,3,0,303,506,26.58730158730159,94
Guarded A5/B25 SMA20 Lead (max 1x),0.03305353550502832,0.11110820988385052,-0.21643254752952193,-0.2803910916828425,0.11788368634198984,136.73000566579313,275,27.51068146391203,0.0,30.476190476190478,69.52380952380952,0.0,0.0,2,0,336,678,30.476190476190474,95
