simulation,strategy,group,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x
175,SMA stack momentum,Momentum trigger,0.4214663127727263,0.346040614949632,2.1375029730415034,-0.35619735023245186,2949.0643227779956,330,33.41269841269841,20.515873015873016,13.134920634920636,32.93650793650794
175,SMA slope momentum,Momentum trigger,0.3451185577471996,0.3228880238597484,2.08313742047523,-0.320725015532572,1730.9862542508797,320,25.992063492063494,20.595238095238095,24.841269841269842,28.57142857142857
175,MACD momentum,Momentum trigger,0.2035198985308857,0.2930323933544111,2.463832862401764,-0.37523224115595694,591.6755734648337,400,33.41269841269841,31.507936507936506,19.563492063492063,15.515873015873016
175,RSI momentum,Momentum trigger,0.09757882882529212,0.3238285900290918,3.253724013317265,-0.5169626456324597,243.1516769891023,712,36.388888888888886,13.80952380952381,9.722222222222223,40.07936507936508
175,Donchian breakout momentum,Momentum trigger,0.2482099709045833,0.36180067412912886,1.2537090405129632,-0.4490194210696411,841.2013575291807,165,29.08730158730159,27.22222222222222,7.142857142857142,36.547619047619044
175,Vol-adjusted SMA stack,Momentum trigger,0.32044464022228225,0.28185249927575057,2.2695654749839904,-0.2756550520871038,1447.760270548875,329,35.95238095238095,21.150793650793652,12.817460317460316,30.07936507936508
175,Long-hold 3/6/12m momentum,Long-hold momentum,0.19202323627910212,0.43553697129233526,0.8820525312154494,-0.7076963862558914,539.3283424116736,121,33.33333333333333,8.928571428571429,6.23015873015873,51.507936507936506
175,SMA stack hysteresis,Long-hold momentum,0.20043330737106513,0.40891467438743606,1.1658745674256805,-0.5580439887182694,577.1923429075304,232,33.41269841269841,9.484126984126984,14.484126984126986,42.61904761904762
175,Absolute momentum trailing stop,Long-hold momentum,0.081771899982787,0.4093521824333754,1.3749832389454086,-0.6326930694197661,211.38599170530566,228,43.333333333333336,5.7936507936507935,0.0,50.87301587301587
175,ADX trend strength,Long-hold momentum,0.16673984965166921,0.3618617940076927,1.290636813135413,-0.49128529250045877,438.5271459594719,209,33.41269841269841,23.730158730158728,4.365079365079365,38.492063492063494
175,Keltner trend channel,Long-hold momentum,0.4899901466286245,0.3925937133450107,2.1102949772708435,-0.4213907958664921,4645.3131469857335,221,35.317460317460316,2.976190476190476,8.015873015873016,53.69047619047619
175,Monthly momentum regime,Long-hold momentum,0.1321913321820989,0.4588345465685007,0.41765838918441905,-0.6966421705851793,328.10385704850546,31,43.13492063492064,5.079365079365079,6.825396825396825,44.96031746031746
175,Guarded A10/B20 SMA20,Reference,0.520886829044519,0.28776867579751225,3.37172241177938,-0.2525737257377461,5662.895285155935,270,35.91269841269841,24.88095238095238,15.0,24.206349206349206
175,SMA20 3x/cash,Reference,0.7990669421508234,0.39343054890080686,3.6575934287683305,-0.29742678869793737,28646.893672139253,266,35.91269841269841,0.0,0.0,64.0873015873016
