strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,family,pct_cash,sma_window,leverage,entry_buffer,exit_buffer,confirm_days,tier_margin_2x,tier_margin_3x
SMA15 2x/cash in+1%/out-0%,0.2768816751908947,0.20106223575216373,3.3492400216071307,-0.3505872117890346,0.7897654731271483,151258.1862063746,624,186603.2392609977,,49.41706412294648,0.0,50.58293587705352,0.0,,,,buffer,49.41706412294648,15.0,2.0,0.01,0.0,1.0,,
SMA15 2x/cash in+1%/out-0.5%,0.2931912977869555,0.2118322107615449,2.8848893186170583,-0.3137666551982565,0.9344246526186785,221339.95877385337,510,141731.39608304205,,43.21674615792263,0.0,56.78325384207737,0.0,,,,buffer,43.21674615792263,15.0,2.0,0.01,0.005,1.0,,
SMA15 2x/cash in+1%/out-1%,0.2853866686034612,0.22208728928080396,2.4786774368639812,-0.34145289927924705,0.835800982231714,184587.0191319151,426,116143.86266800323,,37.63910969793323,0.0,62.36089030206677,0.0,,,,buffer,37.63910969793323,15.0,2.0,0.01,0.01,1.0,,
SMA15 2x/cash in+1%/out-2%,0.2876343191885846,0.24667878800466259,1.8782951808286104,-0.2671361807332791,1.0767329172672861,194518.36139348708,288,78576.2185233563,,25.95389507154213,0.0,74.04610492845786,0.0,,,,buffer,25.95389507154213,15.0,2.0,0.01,0.02,1.0,,
SMA15 2x/cash in+2%/out-0%,0.20295660986046693,0.1763647466958857,2.4559957494752505,-0.18356672689506498,1.1056285269851005,25281.597340480617,370,23414.875241786198,,66.3619501854796,0.0,33.63804981452041,0.0,,,,buffer,66.3619501854796,15.0,2.0,0.02,0.0,1.0,,
SMA15 2x/cash in+2%/out-0.5%,0.20546807921784804,0.1882252514212373,2.224736997661925,-0.251098832767644,0.8182757241567081,26913.69638584255,340,18870.147147077696,,60.46634870164282,0.0,39.53365129835718,0.0,,,,buffer,60.46634870164282,15.0,2.0,0.02,0.005,1.0,,
SMA15 2x/cash in+2%/out-1%,0.19274921521835053,0.1998010613914641,1.9542904265236707,-0.2815706156437474,0.6845501785677214,19579.202984384974,312,13991.491585518064,,55.233174350821415,0.0,44.766825649178585,0.0,,,,buffer,55.23317435082141,15.0,2.0,0.02,0.01,1.0,,
SMA15 2x/cash in+2%/out-2%,0.22528697061490166,0.22843636786040275,1.643179059681109,-0.29115306403800534,0.7737750291561214,43894.21458706116,240,17684.185259625196,,37.2284048754637,0.0,62.771595124536304,0.0,,,,buffer,37.228404875463696,15.0,2.0,0.02,0.02,1.0,,
SMA15 3x/cash in+0%/out-0.5%,0.5270868417696846,0.34885866102723256,3.53548606186371,-0.3862350737159438,1.364678864347079,32418443.45714494,742,29152464.57232951,,33.50556438791733,0.0,0.0,66.49443561208267,,,,buffer,33.50556438791733,15.0,3.0,0.0,0.005,1.0,,
SMA15 3x/cash in+0%/out-1%,0.4940081407360939,0.3638291232477208,2.880698439600244,-0.4223341949262345,1.1697090755873512,16807692.1024204,578,14203587.874278458,,29.305776364599893,0.0,0.0,70.6942236354001,,,,buffer,29.305776364599893,15.0,3.0,0.0,0.01,1.0,,
SMA15 3x/cash in+0%/out-2%,0.45265988058366347,0.3954669069276754,1.9872026118168704,-0.5985539942453795,0.7562557178393732,7242483.182182204,340,2657112.184815549,,20.41600423953365,0.0,0.0,79.58399576046635,,,,buffer,20.416004239533653,15.0,3.0,0.0,0.02,1.0,,
SMA15 3x/cash in+0.5%/out-0%,0.41002631553801794,0.31986268476295276,3.678309917432907,-0.42150546005779826,0.972766320706246,2963731.7512234417,776,4839703.716700255,,43.21674615792263,0.0,0.0,56.78325384207737,,,,buffer,43.21674615792263,15.0,3.0,0.005,0.0,1.0,,
SMA15 3x/cash in+0.5%/out-0.5%,0.44006716548299263,0.33524886427722383,3.0710495893473775,-0.3385327834957265,1.2999248135994719,5577854.748907528,606,5127362.567722743,,38.010068892421835,0.0,0.0,61.989931107578165,,,,buffer,38.010068892421835,15.0,3.0,0.005,0.005,1.0,,
SMA15 3x/cash in+0.5%/out-1%,0.42356042054297194,0.349914136935222,2.589291119943239,-0.3697100524137901,1.1456556774088222,3947139.327093298,492,3659331.705428741,,33.38632750397456,0.0,0.0,66.61367249602543,,,,buffer,33.38632750397456,15.0,3.0,0.005,0.01,1.0,,
SMA15 3x/cash in+0.5%/out-2%,0.4190487978427042,0.38408214784227634,1.8796578427371131,-0.36865557912997854,1.1366945777184572,3588648.1411730573,304,1394333.8325336946,,22.93322734499205,0.0,0.0,77.06677265500795,,,,buffer,22.93322734499205,15.0,3.0,0.005,0.02,1.0,,
SMA15 3x/cash in+1%/out-0%,0.34285121870138013,0.3000490979240738,3.213581300235798,-0.5396355473678099,0.6353384619929353,685403.5382264941,624,922314.3186138757,,49.41706412294648,0.0,0.0,50.58293587705352,,,,buffer,49.41706412294648,15.0,3.0,0.01,0.0,1.0,,
SMA15 3x/cash in+1%/out-0.5%,0.36043147028883515,0.31641056064769224,2.736138618736813,-0.5355185782223197,0.6730512907419667,1012479.6576253602,510,632228.6039555792,,43.21674615792263,0.0,0.0,56.78325384207737,,,,buffer,43.21674615792263,15.0,3.0,0.01,0.005,1.0,,
SMA15 3x/cash in+1%/out-1%,0.34724183829240296,0.33156869398525124,2.337848539877108,-0.5056149754161902,0.6867712690008351,755910.589045109,426,475724.66838771093,,37.63910969793323,0.0,0.0,62.36089030206677,,,,buffer,37.63910969793323,15.0,3.0,0.01,0.01,1.0,,
SMA15 3x/cash in+1%/out-2%,0.344288242344563,0.36876341253170936,1.7436375900948302,-0.47975360994592314,0.7176355429266503,707749.3992736838,288,284438.2614571848,,25.95389507154213,0.0,0.0,74.04610492845786,,,,buffer,25.95389507154213,15.0,3.0,0.01,0.02,1.0,,
SMA15 3x/cash in+2%/out-0%,0.23983164978942773,0.26317360712561194,2.319433006968863,-0.2900282207471655,0.8269252184203928,62536.46568072482,370,60373.83096160048,,66.3619501854796,0.0,0.0,33.63804981452041,,,,buffer,66.3619501854796,15.0,3.0,0.02,0.0,1.0,,
SMA15 3x/cash in+2%/out-0.5%,0.2422786870689222,0.2809613450280336,2.095058404043104,-0.398751654498193,0.6075929324326355,66346.69440057741,340,45598.40365379518,,60.46634870164282,0.0,0.0,39.53365129835718,,,,buffer,60.46634870164282,15.0,3.0,0.02,0.005,1.0,,
SMA15 3x/cash in+2%/out-1%,0.216933168531263,0.29784570711890956,1.8216185263824707,-0.4327496780862966,0.5012901904181275,35750.89124753375,312,25692.511927776908,,55.233174350821415,0.0,0.0,44.766825649178585,,,,buffer,55.23317435082141,15.0,3.0,0.02,0.01,1.0,,
SMA15 3x/cash in+2%/out-2%,0.25671035767054984,0.3414360213838053,1.5091249863277876,-0.4940872020737738,0.519564879626693,93817.42159742082,240,35428.71708241287,,37.2284048754637,0.0,0.0,62.771595124536304,,,,buffer,37.228404875463696,15.0,3.0,0.02,0.02,1.0,,
SMA20 1x/cash in+0%/out-0.5%,0.19012327217089453,0.11412413067344195,3.320162830259563,-0.13209310740784358,1.439312587172926,18326.654184819257,640,17572.7511304498,,33.43932167461579,66.5606783253842,0.0,0.0,,,,buffer,33.43932167461579,20.0,1.0,0.0,0.005,1.0,,
SMA20 1x/cash in+0%/out-1%,0.18752103136991116,0.11864952929479874,2.7640826698301026,-0.13473523013620997,1.3917743056536707,17162.002272359445,492,14415.377060123015,,29.848966613672495,70.1510333863275,0.0,0.0,,,,buffer,29.848966613672495,20.0,1.0,0.0,0.01,1.0,,
SMA20 1x/cash in+0%/out-2%,0.17780966308435242,0.1273768355679484,2.0296018320487987,-0.14569352602980884,1.2204362673463791,13415.185960552048,310,6608.071906299813,,22.906730259671438,77.09326974032857,0.0,0.0,,,,buffer,22.906730259671438,20.0,1.0,0.0,0.02,1.0,,
SMA20 1x/cash in+0.5%/out-0%,0.15881798944332814,0.1058529493744182,3.4064713242223763,-0.16217496777168539,0.9793002682566689,8238.13975075986,670,10948.172638358585,,40.89825119236884,59.10174880763116,0.0,0.0,,,,buffer,40.89825119236884,20.0,1.0,0.005,0.0,1.0,,
SMA20 1x/cash in+0.5%/out-0.5%,0.1638295175608364,0.10970652865555114,2.889529495788197,-0.14239614005360815,1.1505193715163853,9376.60529050455,532,8573.929300791568,,36.89719130895601,63.10280869104399,0.0,0.0,,,,buffer,36.89719130895602,20.0,1.0,0.005,0.005,1.0,,
SMA20 1x/cash in+0.5%/out-1%,0.1658752836196402,0.11445460636931477,2.480827166722106,-0.15888286576873556,1.0440098925524328,9883.808720241743,422,8058.035335244441,,32.869634340222575,67.13036565977742,0.0,0.0,,,,buffer,32.869634340222575,20.0,1.0,0.005,0.01,1.0,,
SMA20 1x/cash in+0.5%/out-2%,0.16608429701163385,0.12422225832982217,1.9068012346901424,-0.16412332959800965,1.0119481332631213,9937.097694339769,278,4826.838166149857,,24.74827768945416,75.25172231054584,0.0,0.0,,,,buffer,24.74827768945416,20.0,1.0,0.005,0.02,1.0,,
SMA20 1x/cash in+1%/out-0%,0.1396988532098402,0.10087897972019497,2.9340968724416725,-0.10933829028115225,1.27767548633346,5001.557991261044,536,5889.9866335520455,,46.27715951245363,53.72284048754638,0.0,0.0,,,,buffer,46.27715951245363,20.0,1.0,0.01,0.0,1.0,,
SMA20 1x/cash in+1%/out-0.5%,0.14829630531115634,0.10498417597649815,2.5743241275938566,-0.1093754032523503,1.3558469354303357,6266.248164615931,440,4910.691798997026,,41.534181240063596,58.465818759936404,0.0,0.0,,,,buffer,41.534181240063596,20.0,1.0,0.01,0.005,1.0,,
SMA20 1x/cash in+1%/out-1%,0.15145587146000605,0.1099310714314927,2.2655937187192157,-0.12137725510220113,1.247810978527059,6804.600387093093,362,4734.028119098557,,37.029676735559086,62.97032326444091,0.0,0.0,,,,buffer,37.029676735559086,20.0,1.0,0.01,0.01,1.0,,
SMA20 1x/cash in+1%/out-2%,0.15415121022181388,0.11998064071301515,1.8186284305427651,-0.1986599161801224,0.7759552766651072,7298.957495381431,258,3578.6727613994667,,28.206147323794383,71.79385267620562,0.0,0.0,,,,buffer,28.206147323794383,20.0,1.0,0.01,0.02,1.0,,
SMA20 1x/cash in+2%/out-0%,0.11962740127716365,0.09136014336259636,2.294536154791537,-0.1260831495906509,0.9487976915674547,2935.210284376961,344,2512.0920795514753,,59.27397986221516,40.72602013778484,0.0,0.0,,,,buffer,59.27397986221516,20.0,1.0,0.02,0.0,1.0,,
SMA20 1x/cash in+2%/out-0.5%,0.1291439913109913,0.09550616433484195,2.1383939103294063,-0.1039798516789709,1.2420097665623968,3783.5406006899357,302,2423.3425843584014,,53.669846316905144,46.33015368309486,0.0,0.0,,,,buffer,53.669846316905144,20.0,1.0,0.02,0.005,1.0,,
SMA20 1x/cash in+2%/out-1%,0.1300500421723101,0.10097824583371158,1.949019440610585,-0.13819641873321356,0.9410521876357016,3875.67551623495,272,2487.0936415864207,,49.05935347111818,50.94064652888183,0.0,0.0,,,,buffer,49.05935347111818,20.0,1.0,0.02,0.01,1.0,,
SMA20 1x/cash in+2%/out-2%,0.14624311244826083,0.11257137865450094,1.722794437163178,-0.13959297800933448,1.0476394624841492,5938.73479013816,212,2477.779990612501,,36.4997350291468,63.5002649708532,0.0,0.0,,,,buffer,36.49973502914679,20.0,1.0,0.02,0.02,1.0,,
SMA20 2x/cash in+0%/out-0.5%,0.3306354264402078,0.22594687587878293,3.240533353187389,-0.224091210859031,1.4754502203488944,521072.5142582702,640,474253.9169282325,,33.43932167461579,0.0,66.5606783253842,0.0,,,,buffer,33.43932167461579,20.0,2.0,0.0,0.005,1.0,,
SMA20 2x/cash in+0%/out-1%,0.3336369266969219,0.23500791544096342,2.70988289163705,-0.2370950119060493,1.40718661272017,557506.6530363115,492,434341.3483097368,,29.848966613672495,0.0,70.1510333863275,0.0,,,,buffer,29.848966613672495,20.0,2.0,0.0,0.01,1.0,,
SMA20 2x/cash in+0%/out-2%,0.3044913913156715,0.2518962817045912,1.960965024320943,-0.29438943086760083,1.034314956275091,287341.0179575534,310,122615.55203324389,,22.906730259671438,0.0,77.09326974032857,0.0,,,,buffer,22.906730259671438,20.0,2.0,0.0,0.02,1.0,,
SMA20 2x/cash in+0.5%/out-0%,0.2884931437713478,0.2099071281811518,3.4129098500483677,-0.26184909004832346,1.1017534707418968,198447.8832175508,670,215808.09480140882,,40.89825119236884,0.0,59.10174880763116,0.0,,,,buffer,40.89825119236884,20.0,2.0,0.005,0.0,1.0,,
SMA20 2x/cash in+0.5%/out-0.5%,0.2966087711091514,0.21804145485907306,2.8836533145178294,-0.2398890746271195,1.2364413492786042,239574.4872514273,532,184643.6020132403,,36.89719130895601,0.0,63.10280869104399,0.0,,,,buffer,36.89719130895602,20.0,2.0,0.005,0.005,1.0,,
SMA20 2x/cash in+0.5%/out-1%,0.29433416606826346,0.22752974971321704,2.4445247261640475,-0.23823860287143114,1.2354595876601286,227283.2873206024,422,162845.20291338413,,32.869634340222575,0.0,67.13036565977742,0.0,,,,buffer,32.869634340222575,20.0,2.0,0.005,0.01,1.0,,
SMA20 2x/cash in+0.5%/out-2%,0.275695278420131,0.24595060816939127,1.8216799109846658,-0.2926056015017979,0.9422077944001254,147098.8777349486,278,61017.24296801099,,24.74827768945416,0.0,75.25172231054584,0.0,,,,buffer,24.74827768945416,20.0,2.0,0.005,0.02,1.0,,
SMA20 2x/cash in+1%/out-0%,0.24723920980292946,0.2009809743348503,2.93198771159882,-0.37610833159955287,0.6573616935084758,74771.10749006605,536,74963.61479295728,,46.27715951245363,0.0,53.72284048754638,0.0,,,,buffer,46.27715951245363,20.0,2.0,0.01,0.0,1.0,,
SMA20 2x/cash in+1%/out-0.5%,0.2571554794446336,0.20952508496693972,2.539940299088801,-0.2991458146131547,0.8596325500230662,94819.31319267367,440,60981.14190598124,,41.534181240063596,0.0,58.465818759936404,0.0,,,,buffer,41.534181240063596,20.0,2.0,0.01,0.005,1.0,,
SMA20 2x/cash in+1%/out-1%,0.2561976831978865,0.21954156197045957,2.1975755287321443,-0.28334627874869167,0.9041858051896843,92676.15956447295,362,53352.44939482201,,37.029676735559086,0.0,62.97032326444091,0.0,,,,buffer,37.029676735559086,20.0,2.0,0.01,0.01,1.0,,
SMA20 2x/cash in+1%/out-2%,0.24872671522291734,0.23854670199687525,1.7211647013184879,-0.2816364050716458,0.8831483101754671,77492.75794320974,258,33709.36856990705,,28.206147323794383,0.0,71.79385267620562,0.0,,,,buffer,28.206147323794383,20.0,2.0,0.01,0.02,1.0,,
SMA20 2x/cash in+2%/out-0%,0.18802454789939893,0.18127801283911363,2.2255741683315233,-0.21865975233326215,0.8598955495606173,17381.623461127354,344,13377.39546153672,,59.27397986221516,0.0,40.72602013778484,0.0,,,,buffer,59.27397986221516,20.0,2.0,0.02,0.0,1.0,,
SMA20 2x/cash in+2%/out-0.5%,0.2012348586777506,0.1903992779364796,2.032687786588524,-0.25137339256521835,0.8005416031672509,24218.42945238765,302,14050.998352840705,,53.669846316905144,0.0,46.33015368309486,0.0,,,,buffer,53.669846316905144,20.0,2.0,0.02,0.005,1.0,,
SMA20 2x/cash in+2%/out-1%,0.19974680344675377,0.2017195237985667,1.8281893899350494,-0.2847751542779828,0.7014193494274127,23334.49659084407,272,14240.308646775648,,49.05935347111818,0.0,50.94064652888183,0.0,,,,buffer,49.05935347111818,20.0,2.0,0.02,0.01,1.0,,
SMA20 2x/cash in+2%/out-2%,0.228583020019834,0.22301353807309027,1.6051553547597421,-0.29019833962483704,0.7876785935968545,47577.683433919105,212,17685.202073598786,,36.4997350291468,0.0,63.5002649708532,0.0,,,,buffer,36.49973502914679,20.0,2.0,0.02,0.02,1.0,,
SMA20 3x/cash in+0%/out-0.5%,0.42177152232903325,0.3368291872878875,3.1197658521917364,-0.352893089580325,1.1951821522790977,3801035.207981123,640,3705762.2203273885,,33.43932167461579,0.0,0.0,66.5606783253842,,,,buffer,33.43932167461579,20.0,3.0,0.0,0.005,1.0,,
SMA20 3x/cash in+0%/out-1%,0.4253032855533676,0.35058492544290876,2.5885096675462607,-0.34155758238220846,1.245187656462114,4094696.5218193913,492,3411162.092746602,,29.848966613672495,0.0,0.0,70.1510333863275,,,,buffer,29.848966613672495,20.0,3.0,0.0,0.01,1.0,,
SMA20 3x/cash in+0%/out-2%,0.3664649968320397,0.3768394356408497,1.8221410957665622,-0.4526692625122541,0.8095645699427608,1156201.8562134113,310,495599.5123701261,,22.906730259671438,0.0,0.0,77.09326974032857,,,,buffer,22.906730259671438,20.0,3.0,0.0,0.02,1.0,,
SMA20 3x/cash in+0.5%/out-0%,0.35652842164633336,0.3128710048717173,3.2805078839562434,-0.4107695602850227,0.8679523901404652,928877.1112936289,670,1105574.0031855712,,40.89825119236884,0.0,0.0,59.10174880763116,,,,buffer,40.89825119236884,20.0,3.0,0.005,0.0,1.0,,
SMA20 3x/cash in+0.5%/out-0.5%,0.36544764486172965,0.3250846578581201,2.7468575400648385,-0.38508699799994783,0.9490002175087178,1130657.926181675,532,945559.9084446211,,36.89719130895601,0.0,0.0,63.10280869104399,,,,buffer,36.89719130895602,20.0,3.0,0.005,0.005,1.0,,
SMA20 3x/cash in+0.5%/out-1%,0.3679712771590484,0.33954787167861944,2.324714187603571,-0.376780463058797,0.9766198442768678,1195049.0174865054,422,926249.5627854845,,32.869634340222575,0.0,0.0,67.13036565977742,,,,buffer,32.869634340222575,20.0,3.0,0.005,0.01,1.0,,
SMA20 3x/cash in+0.5%/out-2%,0.3289449063711265,0.3681193437197006,1.6911424192358,-0.4832625949139338,0.680675288824515,501576.6222763916,278,205618.1453380071,,24.74827768945416,0.0,0.0,75.25172231054584,,,,buffer,24.74827768945416,20.0,3.0,0.005,0.02,1.0,,
SMA20 3x/cash in+1%/out-0%,0.2980851106239346,0.29979308601320453,2.7993886480093306,-0.6106190727545817,0.48816868637796407,247893.38515697213,536,266270.99566846975,,46.27715951245363,0.0,0.0,53.72284048754638,,,,buffer,46.27715951245363,20.0,3.0,0.01,0.0,1.0,,
SMA20 3x/cash in+1%/out-0.5%,0.31275028859262166,0.3123662044860441,2.4131358798218314,-0.5022735279159835,0.6226692652712054,347227.0255756051,440,220949.78861034696,,41.534181240063596,0.0,0.0,58.465818759936404,,,,buffer,41.534181240063596,20.0,3.0,0.01,0.005,1.0,,
