run_id,swing_family,swing_param,top_family,top_params,bottom_family,bottom_params,integration,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,pct_days_cash,rebalances,swing_count,structure_entries,structure_exits,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_days_1x
zigzag_0p03__top_classic_exitLL_k2__bot_capitulation_k3__structure_only,zigzag,0.03,classic,"{""exit"": ""LL"", ""k"": 2}",capitulation,"{""k"": 3}",structure_only,0.08422695272098402,0.13812428581574318,0.5043812801367852,-0.3673588548684051,0.2292770450603558,794.7870021314118,33.71393303502546,24,371.0,12.0,11.0,,,,,
zigzag_0p03__top_classic_exitLL_k2__bot_capitulation_k3__guarded,zigzag,0.03,classic,"{""exit"": ""LL"", ""k"": 2}",capitulation,"{""k"": 3}",guarded,0.1479188617763405,0.1365418167526605,2.9825230649691585,-0.2947120591235205,0.5019097698826921,3457.8783936531813,32.52584477704058,723,371.0,24.0,15.0,10.0,2.0,532.0,1964.0,67.47415522295942
zigzag_0p03__top_classic_exitLH_LL_k2__bot_capitulation_k3__structure_only,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 2}",capitulation,"{""k"": 3}",structure_only,0.07591782497901822,0.08041500780939992,0.6273759457824104,-0.2793562461094034,0.27175989810976614,651.916229475896,75.18901404104305,47,371.0,23.0,23.0,,,,,
zigzag_0p03__top_classic_exitLH_LL_k2__bot_capitulation_k3__guarded,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 2}",capitulation,"{""k"": 3}",guarded,0.1353684063709757,0.13382165716369132,2.9033260961995633,-0.2886783946715091,0.468924619471482,2605.1485304212047,34.28483258756365,711,371.0,24.0,52.0,10.0,2.0,209.0,1964.0,65.71516741243634
zigzag_0p03__top_classic_exitLH_k3__bot_capitulation_k3__structure_only,zigzag,0.03,classic,"{""exit"": ""LH"", ""k"": 3}",capitulation,"{""k"": 3}",structure_only,0.10877331371031884,0.122666747014812,0.7464593639884098,-0.27902217897814846,0.38983751796604454,1414.7564518693102,47.86298410739083,32,371.0,16.0,15.0,,,,,
zigzag_0p03__top_classic_exitLH_k3__bot_capitulation_k3__guarded,zigzag,0.03,classic,"{""exit"": ""LH"", ""k"": 3}",capitulation,"{""k"": 3}",guarded,0.13383021568163667,0.13407689149670196,2.8861730523302094,-0.2877937941187876,0.4650212006531243,2515.7466658335206,34.23854343465514,711,371.0,24.0,27.0,10.0,2.0,436.0,1964.0,65.76145656534486
zigzag_0p03__top_classic_exitLL_k3__bot_capitulation_k3__structure_only,zigzag,0.03,classic,"{""exit"": ""LL"", ""k"": 3}",capitulation,"{""k"": 3}",structure_only,0.10247897133434347,0.15041627053472012,0.5920488804675433,-0.38272923098405404,0.26775841257500693,1221.791369171615,26.261379416756675,18,371.0,9.0,8.0,,,,,
zigzag_0p03__top_classic_exitLL_k3__bot_capitulation_k3__guarded,zigzag,0.03,classic,"{""exit"": ""LL"", ""k"": 3}",capitulation,"{""k"": 3}",guarded,0.1479188617763405,0.1365418167526605,2.9825230649691585,-0.2947120591235205,0.5019097698826921,3457.8783936531813,32.52584477704058,723,371.0,24.0,9.0,10.0,2.0,588.0,1964.0,67.47415522295942
zigzag_0p03__top_classic_exitLH_k4__bot_capitulation_k3__structure_only,zigzag,0.03,classic,"{""exit"": ""LH"", ""k"": 4}",capitulation,"{""k"": 3}",structure_only,0.10050420536028248,0.13846572495609202,0.598892668902253,-0.3762805246477313,0.2670991422008172,1166.6535333962054,32.263539577225735,22,371.0,11.0,10.0,,,,,
zigzag_0p03__top_classic_exitLH_k4__bot_capitulation_k3__guarded,zigzag,0.03,classic,"{""exit"": ""LH"", ""k"": 4}",capitulation,"{""k"": 3}",guarded,0.13383021568163667,0.13407689149670196,2.8861730523302094,-0.2877937941187876,0.4650212006531243,2515.7466658335206,34.23854343465514,711,371.0,24.0,15.0,10.0,2.0,589.0,1964.0,65.76145656534486
zigzag_0p03__top_classic_exitLL_k4__bot_capitulation_k3__structure_only,zigzag,0.03,classic,"{""exit"": ""LL"", ""k"": 4}",capitulation,"{""k"": 3}",structure_only,0.10801335022104608,0.1556252589673309,0.596550819444312,-0.3793140760996726,0.28475966758656046,1389.9903133746943,23.530319395155068,14,371.0,7.0,6.0,,,,,
zigzag_0p03__top_classic_exitLL_k4__bot_capitulation_k3__guarded,zigzag,0.03,classic,"{""exit"": ""LL"", ""k"": 4}",capitulation,"{""k"": 3}",guarded,0.1479188617763405,0.1365418167526605,2.9825230649691585,-0.2947120591235205,0.5019097698826921,3457.8783936531813,32.52584477704058,723,371.0,24.0,7.0,10.0,2.0,614.0,1964.0,67.47415522295942
zigzag_0p03__top_classic_exitLH_LL_k4__bot_capitulation_k3__structure_only,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 4}",capitulation,"{""k"": 3}",structure_only,0.08417253688565163,0.13044320077900903,0.48665421513256757,-0.3582531654824689,0.23495266754250246,793.76018490127,43.09520135781515,26,371.0,13.0,12.0,,,,,
zigzag_0p03__top_classic_exitLH_LL_k4__bot_capitulation_k3__guarded,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 4}",capitulation,"{""k"": 3}",guarded,0.13383021568163667,0.13407689149670196,2.8861730523302094,-0.2877937941187876,0.4650212006531243,2515.7466658335206,34.23854343465514,711,371.0,24.0,22.0,10.0,2.0,489.0,1964.0,65.76145656534486
zigzag_0p03__top_failed_hh_m3__bot_capitulation_k3__structure_only,zigzag,0.03,failed_hh,"{""m"": 3}",capitulation,"{""k"": 3}",structure_only,0.10342066729371635,0.08008192685918092,1.0991511688578948,-0.20430367714606912,0.5062105035915464,1248.958472908319,74.9267088412282,44,371.0,22.0,21.0,,,,,
zigzag_0p03__top_failed_hh_m3__bot_capitulation_k3__guarded,zigzag,0.03,failed_hh,"{""m"": 3}",capitulation,"{""k"": 3}",guarded,0.13043620961493074,0.1329239022895306,2.8341820265741933,-0.2877937941187876,0.45322801353073267,2328.7949462560946,35.93581237463355,693,371.0,24.0,57.0,10.0,2.0,252.0,1964.0,64.06418762536646
zigzag_0p03__top_failed_hh_m5__bot_capitulation_k3__structure_only,zigzag,0.03,failed_hh,"{""m"": 5}",capitulation,"{""k"": 3}",structure_only,0.10055275426934096,0.07304982369921754,1.130163676484582,-0.20430367714606879,0.4921730028258368,1167.9799316387684,80.0648048140719,44,371.0,22.0,21.0,,,,,
zigzag_0p03__top_failed_hh_m5__bot_capitulation_k3__guarded,zigzag,0.03,failed_hh,"{""m"": 5}",capitulation,"{""k"": 3}",guarded,0.13043620961493074,0.1329239022895306,2.8341820265741933,-0.2877937941187876,0.45322801353073267,2328.7949462560946,35.93581237463355,693,371.0,24.0,60.0,10.0,2.0,188.0,1964.0,64.06418762536646
zigzag_0p03__top_hl_decay_k3_n_hl2__bot_capitulation_k3__structure_only,zigzag,0.03,hl_decay,"{""k"": 3, ""n_hl"": 2}",capitulation,"{""k"": 3}",structure_only,0.08988298340997813,0.10876087843020059,0.6579382296596987,-0.24179198267617905,0.3717368227645261,908.7715627232355,59.63585866378646,38,371.0,19.0,18.0,,,,,
zigzag_0p03__top_hl_decay_k3_n_hl2__bot_capitulation_k3__guarded,zigzag,0.03,hl_decay,"{""k"": 3, ""n_hl"": 2}",capitulation,"{""k"": 3}",guarded,0.13383021568163667,0.13407689149670196,2.8861730523302094,-0.2877937941187876,0.4650212006531243,2515.7466658335206,34.23854343465514,711,371.0,24.0,36.0,10.0,2.0,329.0,1964.0,65.76145656534486
zigzag_0p03__top_hl_decay_k3_n_hl3__bot_capitulation_k3__structure_only,zigzag,0.03,hl_decay,"{""k"": 3, ""n_hl"": 3}",capitulation,"{""k"": 3}",structure_only,0.08988298340997813,0.10876087843020059,0.6579382296596987,-0.24179198267617905,0.3717368227645261,908.7715627232355,59.63585866378646,38,371.0,19.0,18.0,,,,,
zigzag_0p03__top_hl_decay_k3_n_hl3__bot_capitulation_k3__guarded,zigzag,0.03,hl_decay,"{""k"": 3, ""n_hl"": 3}",capitulation,"{""k"": 3}",guarded,0.13383021568163667,0.13407689149670196,2.8861730523302094,-0.2877937941187876,0.4650212006531243,2515.7466658335206,34.23854343465514,711,371.0,24.0,36.0,10.0,2.0,329.0,1964.0,65.76145656534486
zigzag_0p03__top_extension_ext_pct0.0_k2__bot_capitulation_k3__structure_only,zigzag,0.03,extension,"{""ext_pct"": 0.0, ""k"": 2}",capitulation,"{""k"": 3}",structure_only,0.08380510989546508,0.09913305851114998,0.6550319400586401,-0.2850647184133695,0.29398625814486146,786.8601996363524,64.91282209535566,44,371.0,22.0,21.0,,,,,
zigzag_0p03__top_extension_ext_pct0.0_k2__bot_capitulation_k3__guarded,zigzag,0.03,extension,"{""ext_pct"": 0.0, ""k"": 2}",capitulation,"{""k"": 3}",guarded,0.13383021568163667,0.13407689149670196,2.8861730523302094,-0.2877937941187876,0.4650212006531243,2515.7466658335206,34.23854343465514,711,371.0,24.0,42.0,10.0,2.0,285.0,1964.0,65.76145656534486
zigzag_0p03__top_extension_ext_pct0.0_k3__bot_capitulation_k3__structure_only,zigzag,0.03,extension,"{""ext_pct"": 0.0, ""k"": 3}",capitulation,"{""k"": 3}",structure_only,0.07853564683093484,0.12417882229799093,0.48072723835490955,-0.3635393985370337,0.21603063422281155,694.0272053190914,45.826261379416756,30,371.0,15.0,14.0,,,,,
zigzag_0p03__top_extension_ext_pct0.0_k3__bot_capitulation_k3__guarded,zigzag,0.03,extension,"{""ext_pct"": 0.0, ""k"": 3}",capitulation,"{""k"": 3}",guarded,0.13383021568163667,0.13407689149670196,2.8861730523302094,-0.2877937941187876,0.4650212006531243,2515.7466658335206,34.23854343465514,711,371.0,24.0,26.0,10.0,2.0,463.0,1964.0,65.76145656534486
zigzag_0p03__top_extension_ext_pct0.05_k2__bot_capitulation_k3__structure_only,zigzag,0.03,extension,"{""ext_pct"": 0.05, ""k"": 2}",capitulation,"{""k"": 3}",structure_only,0.10623793624379152,0.12810772295735842,0.6979018643768009,-0.3663473843935708,0.2899923427040467,1333.7454155646822,39.407498842771176,32,371.0,16.0,15.0,,,,,
zigzag_0p03__top_extension_ext_pct0.05_k2__bot_capitulation_k3__guarded,zigzag,0.03,extension,"{""ext_pct"": 0.05, ""k"": 2}",capitulation,"{""k"": 3}",guarded,0.13759603017046107,0.13504364155889279,2.9273759185062387,-0.29003387839464884,0.47441364757821247,2740.053617813019,33.55963585866379,721,371.0,24.0,23.0,10.0,2.0,521.0,1964.0,66.44036414133622
zigzag_0p03__top_extension_ext_pct0.05_k3__bot_capitulation_k3__structure_only,zigzag,0.03,extension,"{""ext_pct"": 0.05, ""k"": 3}",capitulation,"{""k"": 3}",structure_only,0.11324266391074578,0.14793661300639072,0.6683905455593285,-0.3834067966597859,0.29535904135583463,1569.2147237705142,21.38558864372782,18,371.0,9.0,8.0,,,,,
zigzag_0p03__top_extension_ext_pct0.05_k3__bot_capitulation_k3__guarded,zigzag,0.03,extension,"{""ext_pct"": 0.05, ""k"": 3}",capitulation,"{""k"": 3}",guarded,0.13990276872344443,0.13539737832295057,2.93788391420468,-0.29120082468174857,0.48043397156015344,2886.816360113057,33.17389291775961,721,371.0,24.0,10.0,10.0,2.0,683.0,1964.0,66.8261070822404
zigzag_0p03__top_extension_ext_pct0.1_k2__bot_capitulation_k3__structure_only,zigzag,0.03,extension,"{""ext_pct"": 0.1, ""k"": 2}",capitulation,"{""k"": 3}",structure_only,0.15720574207902405,0.16817260580848206,0.8514754588764446,-0.3979831523039902,0.3950060226643617,4255.454026852216,8.069742323715476,12,371.0,6.0,5.0,,,,,
zigzag_0p03__top_extension_ext_pct0.1_k2__bot_capitulation_k3__guarded,zigzag,0.03,extension,"{""ext_pct"": 0.1, ""k"": 2}",capitulation,"{""k"": 3}",guarded,0.1640988543960633,0.13795639454383274,3.048462911848464,-0.29750652510033954,0.5515806900057669,4958.864854062984,31.73892917759605,719,371.0,24.0,5.0,10.0,2.0,769.0,1964.0,68.26107082240395
zigzag_0p03__top_extension_ext_pct0.1_k3__bot_capitulation_k3__structure_only,zigzag,0.03,extension,"{""ext_pct"": 0.1, ""k"": 3}",capitulation,"{""k"": 3}",structure_only,0.15100461843764834,0.17314146098521402,0.7813952868554898,-0.4200062893745586,0.35952942195821147,3705.4414602494103,3.4408270328652986,6,371.0,3.0,2.0,,,,,
zigzag_0p03__top_extension_ext_pct0.1_k3__bot_capitulation_k3__guarded,zigzag,0.03,extension,"{""ext_pct"": 0.1, ""k"": 3}",capitulation,"{""k"": 3}",guarded,0.1640988543960633,0.13795639454383274,3.048462911848464,-0.29750652510033954,0.5515806900057669,4958.864854062984,31.73892917759605,719,371.0,24.0,2.0,10.0,2.0,810.0,1964.0,68.26107082240395
fractal_5p0__top_classic_exitLH_LL_k3__bot_capitulation_k2__structure_only,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",structure_only,0.09023117670821845,0.13284310685941464,0.7156891374386977,-0.3181661003234797,0.2835977076642683,916.2795033724751,36.78444684462274,88,610.0,44.0,43.0,,,,,
fractal_5p0__top_classic_exitLH_LL_k3__bot_capitulation_k2__guarded,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",guarded,0.14710232626858,0.13562053413046526,2.8929016052310557,-0.2772831090040246,0.5305131163486951,3395.0781543228745,33.43619811757445,693,610.0,73.0,52.0,10.0,2.0,511.0,1964.0,66.56380188242555
fractal_5p0__top_classic_exitLH_LL_k3__bot_full_reversal___structure_only,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},structure_only,0.04905126104055846,0.12574304674615108,0.26545340240506066,-0.33055484367443544,0.1483906891071583,339.86826944553496,48.94306434192254,105,610.0,52.0,52.0,,,,,
fractal_5p0__top_classic_exitLH_LL_k3__bot_full_reversal___guarded,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},guarded,0.16761869221438097,0.1343930512062195,3.0749689255673034,-0.21385541560026053,0.7837944704084303,5359.8813827054155,34.099675975929635,695,610.0,115.0,52.0,10.0,2.0,382.0,1964.0,65.90032402407036
fractal_5p0__top_classic_exitLH_LL_k3__bot_spring_m3__structure_only,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 3}",structure_only,0.14636166262284434,0.1586233200826966,1.0256487038270388,-0.3403253184301463,0.43006398494823095,3339.0626336257574,12.760376485110323,94,610.0,47.0,46.0,,,,,
fractal_5p0__top_classic_exitLH_LL_k3__bot_spring_m3__guarded,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 3}",guarded,0.14090994767379095,0.13683472953540943,3.362923674906071,-0.2965879152282521,0.4751034699621782,2953.2399639429805,31.476623977781205,883,610.0,120.0,52.0,10.0,2.0,708.0,1964.0,68.5233760222188
fractal_5p0__top_classic_exitLH_LL_k3__bot_spring_m5__structure_only,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 5}",structure_only,0.14636166262284434,0.1586233200826966,1.0256487038270388,-0.3403253184301463,0.43006398494823095,3339.0626336257574,12.760376485110323,94,610.0,47.0,46.0,,,,,
fractal_5p0__top_classic_exitLH_LL_k3__bot_spring_m5__guarded,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 5}",guarded,0.14090994767379095,0.13683472953540943,3.362923674906071,-0.2965879152282521,0.4751034699621782,2953.2399639429805,31.476623977781205,883,610.0,120.0,52.0,10.0,2.0,708.0,1964.0,68.5233760222188
fractal_5p0__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack2__structure_only,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 2}",structure_only,0.06403463837532741,0.0011656597263869028,15.468850839360737,-1.4563404595254334e-05,4396.955255654567,489.7266490382579,100.0,1,610.0,0.0,0.0,,,,,
fractal_5p0__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack2__guarded,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 2}",guarded,0.15218260532829242,0.13143630782392363,2.982818192325621,-0.21223187425811424,0.717058198068823,3804.370149621462,36.33698503317389,677,610.0,0.0,52.0,10.0,2.0,77.0,1964.0,63.663014966826104
fractal_5p0__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack3__structure_only,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 3}",structure_only,0.06403463837532741,0.0011656597263869028,15.468850839360737,-1.4563404595254334e-05,4396.955255654567,489.7266490382579,100.0,1,610.0,0.0,0.0,,,,,
fractal_5p0__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack3__guarded,fractal,5.0,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 3}",guarded,0.15218260532829242,0.13143630782392363,2.982818192325621,-0.21223187425811424,0.717058198068823,3804.370149621462,36.33698503317389,677,610.0,0.0,52.0,10.0,2.0,77.0,1964.0,63.663014966826104
pct_0p03__top_classic_exitLH_LL_k3__bot_capitulation_k2__structure_only,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",structure_only,0.10001030127089927,0.11990192606588945,0.7770690119883372,-0.24398131822492616,0.4099096684882236,1153.2416735439767,49.699120506094744,48,371.0,24.0,23.0,,,,,
pct_0p03__top_classic_exitLH_LL_k3__bot_capitulation_k2__guarded,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",guarded,0.13188040500875986,0.13592186232462253,2.858927606864311,-0.28501056373749745,0.4627211120856044,2406.6526536377073,33.29733065884894,719,371.0,36.0,36.0,10.0,2.0,413.0,1964.0,66.70266934115105
pct_0p03__top_classic_exitLH_LL_k3__bot_full_reversal___structure_only,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},structure_only,0.051523081654461844,0.11532368452104794,0.2706925844210336,-0.30072491942625906,0.17132960498504962,361.10837947476267,64.28020367227279,73,371.0,36.0,36.0,,,,,
pct_0p03__top_classic_exitLH_LL_k3__bot_full_reversal___guarded,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},guarded,0.16283608073630962,0.1347319841299699,3.074987943908889,-0.21347942506899295,0.7627717785153475,4822.153622215759,33.54420614102762,707,371.0,69.0,36.0,10.0,2.0,281.0,1964.0,66.45579385897238
pct_0p03__top_classic_exitLH_LL_k3__bot_spring_m3__structure_only,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 3}",structure_only,0.14088805638641144,0.1546871407707309,0.9318333947552603,-0.28474615280417775,0.49478475828012786,2951.7807377851923,14.025613331276038,60,371.0,30.0,29.0,,,,,
pct_0p03__top_classic_exitLH_LL_k3__bot_spring_m3__guarded,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 3}",guarded,0.14554343971674522,0.13575972331984923,3.2293303746049635,-0.23859404097647177,0.6100045043920336,3278.2142327402757,32.819009412127755,811,371.0,71.0,36.0,10.0,2.0,713.0,1964.0,67.18099058787224
pct_0p03__top_classic_exitLH_LL_k3__bot_spring_m5__structure_only,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 5}",structure_only,0.14088805638641144,0.1546871407707309,0.9318333947552603,-0.28474615280417775,0.49478475828012786,2951.7807377851923,14.025613331276038,60,371.0,30.0,29.0,,,,,
pct_0p03__top_classic_exitLH_LL_k3__bot_spring_m5__guarded,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 5}",guarded,0.14554343971674522,0.13575972331984923,3.2293303746049635,-0.23859404097647177,0.6100045043920336,3278.2142327402757,32.819009412127755,811,371.0,71.0,36.0,10.0,2.0,713.0,1964.0,67.18099058787224
pct_0p03__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack2__structure_only,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 2}",structure_only,0.06403463837532741,0.0011656597263869028,15.468850839360737,-1.4563404595254334e-05,4396.955255654567,489.7266490382579,100.0,1,371.0,0.0,0.0,,,,,
pct_0p03__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack2__guarded,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 2}",guarded,0.15218260532829242,0.13143630782392363,2.982818192325621,-0.21223187425811424,0.717058198068823,3804.370149621462,36.33698503317389,677,371.0,0.0,36.0,10.0,2.0,30.0,1964.0,63.663014966826104
pct_0p03__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack3__structure_only,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 3}",structure_only,0.06403463837532741,0.0011656597263869028,15.468850839360737,-1.4563404595254334e-05,4396.955255654567,489.7266490382579,100.0,1,371.0,0.0,0.0,,,,,
pct_0p03__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack3__guarded,pct,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 3}",guarded,0.15218260532829242,0.13143630782392363,2.982818192325621,-0.21223187425811424,0.717058198068823,3804.370149621462,36.33698503317389,677,371.0,0.0,36.0,10.0,2.0,30.0,1964.0,63.663014966826104
atr_1p5__top_classic_exitLH_LL_k3__bot_capitulation_k2__structure_only,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",structure_only,0.08140574216629393,0.13011423890885881,0.807230474860333,-0.28506471841337,0.28556933534036344,743.1991436625551,41.274494676747416,154,1027.0,77.0,76.0,,,,,
atr_1p5__top_classic_exitLH_LL_k3__bot_capitulation_k2__guarded,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",guarded,0.13927677336347788,0.13629860719564318,2.8392894939831086,-0.33462867027204846,0.4162129122117594,2846.258035827007,33.1276037648511,697,1027.0,117.0,90.0,10.0,2.0,456.0,1964.0,66.8723962351489
atr_1p5__top_classic_exitLH_LL_k3__bot_full_reversal___structure_only,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},structure_only,0.024705309186724644,0.11342266592359432,0.12672162315465177,-0.35063218319540673,0.0704593313756268,185.62681285075166,57.13624440672736,181,1027.0,90.0,90.0,,,,,
atr_1p5__top_classic_exitLH_LL_k3__bot_full_reversal___guarded,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},guarded,0.15884139155853694,0.13430613672078953,3.0372649232706292,-0.21285730239130862,0.7462341661482164,4413.124359553755,34.223113717018975,701,1027.0,187.0,90.0,10.0,2.0,321.0,1964.0,65.77688628298102
atr_1p5__top_classic_exitLH_LL_k3__bot_spring_m3__structure_only,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 3}",structure_only,0.15278793317814143,0.16326757076712162,1.2002644270474423,-0.38821711388885943,0.3935631060867715,3856.1888129776225,11.541428791853109,164,1027.0,82.0,81.0,,,,,
atr_1p5__top_classic_exitLH_LL_k3__bot_spring_m3__guarded,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 3}",guarded,0.13099782389322723,0.13831747996831145,3.523784826069712,-0.379852514479128,0.3448649644266742,2358.7799151663467,30.072519672889985,979,1027.0,223.0,90.0,10.0,2.0,725.0,1964.0,69.92748032711002
atr_1p5__top_classic_exitLH_LL_k3__bot_spring_m5__structure_only,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 5}",structure_only,0.15278793317814143,0.16326757076712162,1.2002644270474423,-0.38821711388885943,0.3935631060867715,3856.1888129776225,11.541428791853109,164,1027.0,82.0,81.0,,,,,
atr_1p5__top_classic_exitLH_LL_k3__bot_spring_m5__guarded,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 5}",guarded,0.13099782389322723,0.13831747996831145,3.523784826069712,-0.379852514479128,0.3448649644266742,2358.7799151663467,30.072519672889985,979,1027.0,223.0,90.0,10.0,2.0,725.0,1964.0,69.92748032711002
atr_1p5__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack2__structure_only,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 2}",structure_only,0.06403463837532741,0.0011656597263869028,15.468850839360737,-1.4563404595254334e-05,4396.955255654567,489.7266490382579,100.0,1,1027.0,0.0,0.0,,,,,
atr_1p5__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack2__guarded,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 2}",guarded,0.1519602777874698,0.1313953541887573,2.9813000246826933,-0.2121788042332184,0.7161897171427226,3785.5065413598763,36.41413362135473,677,1027.0,0.0,90.0,10.0,2.0,14.0,1964.0,63.58586637864527
atr_1p5__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack3__structure_only,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 3}",structure_only,0.06403463837532741,0.0011656597263869028,15.468850839360737,-1.4563404595254334e-05,4396.955255654567,489.7266490382579,100.0,1,1027.0,0.0,0.0,,,,,
atr_1p5__top_classic_exitLH_LL_k3__bot_hl_stack_hl_stack3__guarded,atr,1.5,classic,"{""exit"": ""LH_LL"", ""k"": 3}",hl_stack,"{""hl_stack"": 3}",guarded,0.1519602777874698,0.1313953541887573,2.9813000246826933,-0.2121788042332184,0.7161897171427226,3785.5065413598763,36.41413362135473,677,1027.0,0.0,90.0,10.0,2.0,14.0,1964.0,63.58586637864527
zigzag_0p03__top_classic_exitLH_LL_k3__bot_capitulation_k2__structure_only,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",structure_only,0.10001030127089927,0.11990192606588945,0.7770690119883372,-0.24398131822492616,0.4099096684882236,1153.2416735439767,49.699120506094744,48,371.0,24.0,23.0,,,,,
zigzag_0p03__top_classic_exitLH_LL_k3__bot_capitulation_k2__guarded,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",capitulation,"{""k"": 2}",guarded,0.13188040500875986,0.13592186232462253,2.858927606864311,-0.28501056373749745,0.4627211120856044,2406.6526536377073,33.29733065884894,719,371.0,36.0,36.0,10.0,2.0,413.0,1964.0,66.70266934115105
zigzag_0p03__top_classic_exitLH_LL_k3__bot_full_reversal___structure_only,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},structure_only,0.051523081654461844,0.11532368452104794,0.2706925844210336,-0.30072491942625906,0.17132960498504962,361.10837947476267,64.28020367227279,73,371.0,36.0,36.0,,,,,
zigzag_0p03__top_classic_exitLH_LL_k3__bot_full_reversal___guarded,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",full_reversal,{},guarded,0.16283608073630962,0.1347319841299699,3.074987943908889,-0.21347942506899295,0.7627717785153475,4822.153622215759,33.54420614102762,707,371.0,69.0,36.0,10.0,2.0,281.0,1964.0,66.45579385897238
zigzag_0p03__top_classic_exitLH_LL_k3__bot_spring_m3__structure_only,zigzag,0.03,classic,"{""exit"": ""LH_LL"", ""k"": 3}",spring,"{""m"": 3}",structure_only,0.14088805638641144,0.1546871407707309,0.9318333947552603,-0.28474615280417775,0.49478475828012786,2951.7807377851923,14.025613331276038,60,371.0,30.0,29.0,,,,,
