date,buy and hold 1x,news aggressive tiers,news conservative tiers,news high-conviction 3x/cash,news rising-score tiers,news 5-day smoothed tiers,news 10-day smoothed tiers
2022-09-06,102.07246885556376,87.38675768840845,102.07246885556376,109.86446407322238,99.61495114516616,87.89879711321773,102.07246885556376
2022-09-07,103.94458168009048,88.98951964367943,103.94458168009048,109.87725107650674,99.62654521899348,89.51095039197286,103.94458168009048
2022-09-08,104.63173040024607,89.5778046080522,104.63173040024607,109.890113691424,99.63820785046757,90.10268239000095,104.63173040024607
2022-09-09,106.2296086202495,90.94578755578135,106.2296086202495,109.90305630453153,99.64994301691354,91.47868098243683,106.2296086202495
2022-09-12,107.35397177406747,91.90838257849506,107.35397177406747,109.91611819504956,99.66178633310129,92.44691629453526,107.35397177406747
2022-09-13,102.71234959945139,87.93457537267268,102.71234959945139,109.92987079558358,99.67425592135143,88.44982471462926,102.71234959945139
2022-09-14,103.06023756885673,88.23241084217774,103.06023756885673,109.94351605900242,99.68662818621702,88.74940533988249,103.06023756885673
2022-09-15,101.89382867977491,87.23381942865926,101.89382867977491,109.95701904254797,99.69887144483164,87.74496271747924,101.89382867977491
2022-09-16,101.16201353930948,86.60729444038789,101.16201353930948,109.97041459973529,99.71101729914434,87.11476662956865,101.16201353930948
2022-09-19,101.85569165481087,87.20116938113071,101.85569165481087,109.98365905282057,99.72302614621027,87.7121213582234,101.85569165481087
2022-09-20,100.70756379742474,86.2182288096561,100.70756379742474,109.99781290241043,99.73585955005294,86.72342128338519,100.70756379742474
2022-09-21,98.98380342613552,84.74247504796465,98.98380342613552,110.01173722897603,99.74848484361134,85.23902039794999,98.98380342613552
2022-09-22,98.1496094070841,84.02830097707862,98.1496094070841,110.02540138572668,99.76087423920562,84.52066165091686,98.1496094070841
2022-09-23,96.4582345816555,82.58027327982413,96.4582345816555,110.03897118540581,99.77317808052037,83.06414928975192,96.4582345816555
2022-09-26,95.46080567895928,81.72634979968701,95.46080567895928,110.05279155602503,99.78570911642588,82.20522227705258,95.46080567895928
2022-09-27,95.25839442323971,81.55306053221567,95.25839442323971,110.06698487239633,99.7985783051016,82.03091762762648,95.25839442323971
2022-09-28,97.13233088748214,83.1573837504181,97.13233088748214,110.08109266458828,99.81136994834878,83.64464131747458,97.13233088748214
2022-09-29,95.08027073282494,81.40056444833172,95.08027073282494,110.09514984510638,99.82411570160359,81.8775279986661,95.08027073282494
2022-09-30,93.64772521977567,80.174126908121,93.64772521977567,110.10904280478326,99.83671255456372,80.64390419374816,93.64772521977567
2022-10-03,96.07169310191206,82.24934558692532,96.07169310191206,110.12280643555056,99.84919214401087,82.73128253846475,96.07169310191206
2022-10-04,99.00992100751867,84.76483495344483,99.00992100751867,110.13729282879004,99.86232706772796,85.26151132045656,99.00992100751867
2022-10-05,98.81012406048248,84.59378386010603,98.81012406048248,110.15168497575014,99.8753765376216,85.08945795966028,98.81012406048248
2022-10-06,97.7978063510163,83.72711370533605,97.7978063510163,110.1660571484472,99.88840789669794,84.21770958366679,97.7978063510163
2022-10-07,95.05911396157755,81.3824516147421,95.05911396157755,110.18045305417333,99.90146077469355,81.8593090336083,95.05911396157755
2022-10-10,94.34688700714949,80.77269655558086,94.34688700714949,110.19481586360746,99.91448364402765,81.24598113757766,94.34688700714949
2022-10-11,93.73182306666595,80.24612514869182,93.73182306666595,110.20942104914421,99.92772627763064,80.71632430530568,93.73182306666595
2022-10-12,93.42337290020367,79.98205335482025,93.42337290020367,110.22487223500634,99.94173598620907,80.45070519267531,93.42337290020367
2022-10-13,95.84917079841843,82.05883875551734,95.84917079841843,110.24054428703496,99.9559459558325,82.53965943943277,95.84917079841843
2022-10-14,93.58112411197605,80.11710805735432,93.58112411197605,110.25641542580426,99.97033643892873,80.5865512431668,93.58112411197605
2022-10-17,96.05915717295714,82.23861326901175,96.05915717295714,110.27255136453819,99.98496701818127,82.72048733493745,96.05915717295714
2022-10-18,97.15687988365531,83.1784007514188,97.15687988365531,110.28932416943027,100.00017504885786,83.66578146680334,97.15687988365531
2022-10-19,96.5086397283435,82.62342636889174,96.5086397283435,110.30636211889775,100.01562348815197,83.10755523272428,96.5086397283435
2022-10-20,95.74130824796003,81.96649496618568,95.74130824796003,110.32338956969988,100.03106240822581,82.44677456513554,95.74130824796003
2022-10-21,98.0127535356908,83.911135290721,98.0127535356908,110.34039775888347,100.04648386364256,84.40280943662027,98.0127535356908
2022-10-24,99.17733878505689,84.908165441308,99.17733878505689,110.35753117111427,100.06201885975545,85.40568164793052,99.17733878505689
2022-10-25,100.79062229720431,86.28933723953523,100.79062229720431,110.37489496482941,100.07776274452492,86.79494637043867,100.79062229720431
2022-10-26,100.04600979691563,85.65185611593704,100.04600979691563,110.39210819278894,100.09337011017043,86.15372995013776,100.04600979691563
2022-10-27,99.43746887541523,85.13086922645674,99.43746887541523,110.4093241051924,100.10897990982181,85.62969035754455,99.43746887541523
2022-10-28,101.88625356095577,87.22733418263627,101.88625356095577,110.4267179551867,100.12475104684984,87.73843947140071,101.88625356095577
2022-10-31,101.12675225389714,86.57710638440521,101.12675225389714,110.44413645492244,100.14054453398724,87.08440168780564,101.12675225389714
2022-11-01,100.71200812218648,86.22203370568148,100.71200812218648,110.46188640626006,100.156638550831,86.72724847405591,100.71200812218648
2022-11-02,98.19400802016298,84.06631172460273,98.19400802016298,110.47952962464576,100.17263579208968,84.55889512098855,98.19400802016298
2022-11-03,97.1545270058403,83.17638639469956,97.1545270058403,110.49717566104557,100.18863558846334,83.66375530703654,97.1545270058403
2022-11-04,98.47764775958376,84.30914270006038,98.47764775958376,110.51477189783893,100.20459023115235,84.80314895542722,98.47764775958376
2022-11-07,99.42441008472366,85.11968927371666,99.42441008472366,110.53223937168399,100.22042812348982,85.61844489629124,99.42441008472366
2022-11-08,99.98097727432604,85.59618016964986,99.98097727432604,110.55017893025129,100.23669405866116,86.09772777273423,99.98097727432604
2022-11-09,97.90358383089068,83.81767241432306,97.90358383089068,110.56813456021924,100.25297456589456,84.3087989180081,97.90358383089068
2022-11-10,103.33081851758591,88.46406186489536,103.33081851758591,110.58592637635658,100.26910654187293,88.98241371306788,103.33081851758591
2022-11-11,104.28567244691898,89.2815358604399,104.28567244691898,110.60375616370679,100.28527294664086,89.80467766678856,104.28567244691898
2022-11-14,103.35379892854903,88.48373596141649,103.35379892854903,110.62161076935574,100.30146185435038,89.0022030892187,103.35379892854903
2022-11-15,104.25433262453173,89.25470506565597,104.25433262453173,110.63974042273419,100.31790014994311,89.77768965797023,104.25433262453173
2022-11-16,103.39402102409714,88.51817108928977,103.39402102409714,110.65785109452959,100.3343212347891,89.03683998843051,103.39402102409714
2022-11-17,103.07460351388998,88.24470988198415,103.07460351388998,110.67591203628614,100.35069722902792,88.76177644545069,103.07460351388998
2022-11-18,103.56509245742943,88.66462956197716,103.56509245742943,110.6940725490481,100.36716350506008,89.18415662903827,103.56509245742943
2022-11-21,103.16287787831104,88.32028374220572,103.16287787831104,110.71207351392093,100.38348511779901,88.837793127868,103.16287787831104
2022-11-22,104.56382851446735,89.51967212918055,104.56382851446735,110.73051673929963,100.40020773152636,90.04420928605249,104.56382851446735
2022-11-23,105.18229105623927,90.0491531624419,105.18229105623927,110.74897182458474,100.41694109872171,90.57679279354323,105.18229105623927
2022-11-25,105.15251981906201,90.02366527213746,105.15251981906201,110.76732011738201,100.4335776363503,90.55115555790279,105.15251981906201
2022-11-28,103.5285240176754,86.35363400153359,103.5285240176754,110.78570661380142,100.4502488134957,86.8596198768992,103.5285240176754
